sample_id,source_dataset,raw_file_path,rruff_id,mineral_name,compound_name,original_formula,display_formula_clean,normalized_formula,reduced_formula,chemical_family,sub_family,elements,contains_transition_metal,contains_3d_transition_metal,contains_4d_transition_metal,contains_5d_transition_metal,is_mixture,mixture_components,has_variable_formula,has_vacancy_symbol,has_mixed_occupancy,has_html_tag,has_hydrate,formula_parse_success,eligible_for_matbench_matching,matbench_match_success,band_gap_eV,band_gap_class,is_metal,formation_energy,formation_energy_class,has_xrd,xrd_file_path,duplicate_rruff_id,duplicate_group_size,exclude_from_inorganic_main,quality_flags
R100203,RRUFF,Gustavite__R100203__Raman__532______Raman_Data_Processed__fb6b3e4dd750940ac9dd9cbc4cfb.txt,R100203,Gustavite,Gustavite,AgPbBi_3_S_6_,AgPbBi_3_S_6_,AgPbBi3S6,AgBi3PbS6,Halide,,"Ag,As,At,Bi,Co,Cu,F,Fe,Ni,No,Pb,S,Sb,Si",True,True,True,False,False,,False,False,False,False,False,True,True,True,0.6500000000000004,narrow_gap,False,-0.6881572435795462,stable,False,,True,6,False,
R110004,RRUFF,Gustavite__R110004__Raman__532______Raman_Data_Processed__588f6d745d75aa1cc24a5ca2226c.txt,R110004,Gustavite,Gustavite,AgPbBi_3_S_6_,AgPbBi_3_S_6_,AgPbBi3S6,AgBi3PbS6,Halide,,"Ag,At,Bi,F,Mn,Nb,No,O,Pb,S,Sb,Ta",True,True,True,True,False,,False,False,False,False,False,True,True,True,0.6500000000000004,narrow_gap,False,-0.6881572435795462,stable,False,,True,6,False,
R110011,RRUFF,Gustavite__R110011__Raman__532______Raman_Data_Processed__f924d27c7e4d9ac55314c43e3bea.txt,R110011,Gustavite,Gustavite,AgPbBi_3_S_6_,AgPbBi_3_S_6_,AgPbBi3S6,AgBi3PbS6,Sulfide,,"Ag,Bi,Pb,S",True,False,True,False,False,,False,False,False,False,False,True,True,True,0.6500000000000004,narrow_gap,False,-0.6881572435795462,stable,False,,True,6,False,
R070444,RRUFF,Guyanaite__R070444__Raman__532______Raman_Data_Processed__8c57482462198588e1d8550922ac.txt,R070444,Guyanaite,Guyanaite,CrO(OH),CrO(OH),CrO(OH),CrHO2,Oxide,,"Cr,H,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.6318,semiconductor,False,-2.0161252005925006,highly_stable,True,Guyanaite__R070444__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__8c57482462198588e1d8550922ac.txt,True,6,False,
R060987,RRUFF,Hafnon__R060987__Raman__532______Raman_Data_Processed__76e76b688a872c87f254227eef85.txt,R060987,Hafnon,Hafnon,Hf(SiO_4_),Hf(SiO_4_),Hf(SiO4),HfSiO4,Silicate,,"Hf,La,O,Si,Zr",True,False,True,True,False,,False,False,False,False,False,True,True,True,5.311100000000001,wide_gap_insulator,False,-3.67405907,highly_stable,False,,True,6,False,
NO_ID_43,RRUFF,Hafnon__X050100__Raman__514______Raman_Data_RAW__4a404bebf115398eb27454e03549.txt,,Hafnon,Hafnon,Hf(SiO_4_),Hf(SiO_4_),Hf(SiO4),HfSiO4,Silicate,,"Hf,O,Si",True,False,False,True,False,,False,False,False,False,False,True,True,True,5.311100000000001,wide_gap_insulator,False,-3.67405907,highly_stable,False,,False,1,False,
R060808,RRUFF,Haleniusite-(La)__R060808__Raman__532______Raman_Data_Processed__c15e7371f38125d9ffb07904c4f3.txt,R060808,Haleniusite-(La),Haleniusite-(La),LaOF,LaOF,LaOF,LaOF,Halide,,"F,La,O",True,False,False,True,False,,False,False,False,False,False,True,True,True,4.574999999999999,wide_gap_insulator,False,-4.267109014146667,highly_stable,False,,True,6,False,
R070292,RRUFF,Halite__R070292__Broad_Scan__532__0__unoriented__Raman_Data_Raw__018b84c7420071bda90cfebd3533.txt,R070292,Halite,Halite,NaCl,NaCl,NaCl,NaCl,Halide,,"Cl,Na",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.6944,wide_gap_insulator,False,-2.0455178116300003,highly_stable,True,Halite__R070292__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Raw__018b84c7420071bda90cfebd3533.txt,True,4,False,
R070534,RRUFF,Halite__R070534__Broad_Scan__785__0__unoriented__Raman_Data_Processed__0d9e165fc17c37c6b486d3d3a8a7.txt,R070534,Halite,Halite,NaCl,NaCl,NaCl,NaCl,Halide,,"Cl,Na",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.6944,wide_gap_insulator,False,-2.0455178116300003,highly_stable,True,Halite__R070534__Broad_Scan__785__0__unoriented__Xray_Data_XY_Data_Processed__0d9e165fc17c37c6b486d3d3a8a7.txt,True,7,False,
R070586,RRUFF,Halite__R070586__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3892911d59ef50962a8b63997b0f.txt,R070586,Halite,Halite,NaCl,NaCl,NaCl,NaCl,Halide,,"Al,Ca,Cl,Cr,F,K,Mg,Na",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.6944,wide_gap_insulator,False,-2.0455178116300003,highly_stable,True,Halite__R070586__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__3892911d59ef50962a8b63997b0f.txt,True,8,False,
R050603,RRUFF,Hambergite__R050603__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3688992bacc89b22d2c85011cec2.txt,R050603,Hambergite,Hambergite,Be_2_(BO_3_)(OH),Be_2_(BO_3_)(OH),Be2(BO3)(OH),Be2BHO4,Borate,,"B,Be,H,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.8665,wide_gap_insulator,False,-2.751519001598333,highly_stable,True,Hambergite__R050603__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__3688992bacc89b22d2c85011cec2.txt,True,8,False,
R050672,RRUFF,Hambergite__R050672__Raman__532______Raman_Data_Processed__2b197f6409f135f5fd4beb58c132.txt,R050672,Hambergite,Hambergite,Be_2_(BO_3_)(OH),Be_2_(BO_3_)(OH),Be2(BO3)(OH),Be2BHO4,Borate,,"B,Be,H,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.8665,wide_gap_insulator,False,-2.751519001598333,highly_stable,True,Hambergite__R050672__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__2b197f6409f135f5fd4beb58c132.txt,True,6,False,
R110028,RRUFF,Hammarite__R110028__Raman__532______Raman_Data_Processed__b816d7561e43573fc41acec42785.txt,R110028,Hammarite,Hammarite,Cu_2_Pb_2_Bi_4_S_9_,Cu_2_Pb_2_Bi_4_S_9_,Cu2Pb2Bi4S9,Cu2Bi4Pb2S9,Sulfide,,"Bi,Cu,Pb,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.7154000000000007,narrow_gap,False,-0.6997921545036773,stable,False,,True,6,False,
R050291,RRUFF,Hanksite__R050291__Raman__514______Raman_Data_Processed__59e2e014d17658488dcd213cba3b.txt,R050291,Hanksite,Hanksite,KNa_22_(SO_4_)_9_(CO_3_)_2_Cl,KNa_22_(SO_4_)_9_(CO_3_)_2_Cl,KNa22(SO4)9(CO3)2Cl,KNa22C2S9ClO42,Carbonate,,"Al,C,Cl,Cr,F,K,Mg,Na,O,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.3544,wide_gap_insulator,False,-2.29073174880289,highly_stable,True,Hanksite__R050291__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__59e2e014d17658488dcd213cba3b.txt,True,8,False,
R040026,RRUFF,Hardystonite__R040026-3__Raman__514__0-000__depolarized__Raman_Data_Processed__9161b91b2284778166c156c887e9.txt,R040026,Hardystonite,Hardystonite,Ca_2_ZnSi_2_O_7_,Ca_2_ZnSi_2_O_7_,Ca2ZnSi2O7,Ca2ZnSi2O7,Silicate,,"Al,Ca,Cr,Fe,K,Mg,Mn,Na,O,Si,Ti,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.0553,wide_gap_insulator,False,-3.1680831823958333,highly_stable,True,Hardystonite__R040026-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__9161b91b2284778166c156c887e9.txt,True,31,False,
R100120,RRUFF,Hashemite__R100120__Broad_Scan__532__0__unoriented__Raman_Data_Processed__dce73de27edcd47aef966b0e0210.txt,R100120,Hashemite,Hashemite,Ba(CrO_4_),Ba(CrO_4_),Ba(CrO4),BaCrO4,Oxide,,"Ba,Cr,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.96,semiconductor,False,-2.4665580102083338,highly_stable,False,,True,7,False,
R100058,RRUFF,Hatchite__R100058__Raman__532______Raman_Data_Processed__013ac6eefbd7f4b41678c42710d0.txt,R100058,Hatchite,Hatchite,AgTlPbAs_2_S_5_,AgTlPbAs_2_S_5_,AgTlPbAs2S5,TlAgAs2PbS5,Sulfide,,"Ag,As,Pb,S,Tl",True,False,True,False,False,,False,False,False,False,False,True,True,True,1.34765,narrow_gap,False,-0.5832219699812504,stable,False,,True,6,False,
R070438,RRUFF,Hauerite__R070438__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e846b1c37355131dff5a4ddeac7e.txt,R070438,Hauerite,Hauerite,MnS_2_,MnS_2_,MnS2,MnS2,Sulfide,,"Fe,Mn,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.919715174791668,stable,False,,True,8,False,
R070506,RRUFF,Hauerite__R070506__Broad_Scan__785__0__unoriented__Raman_Data_Processed__93db0ffdae621fbacb10a5b18d6c.txt,R070506,Hauerite,Hauerite,MnS_2_,MnS_2_,MnS2,MnS2,Sulfide,,"Fe,Mn,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.919715174791668,stable,True,Hauerite__R070506__Broad_Scan__785__0__unoriented__Xray_Data_XY_Data_Processed__93db0ffdae621fbacb10a5b18d6c.txt,True,7,False,
R040090,RRUFF,Hausmannite__R040090-3__Raman__514__0-000__depolarized__Raman_Data_Processed__e1bfd48bf9bbf567e8fe8ab41e03.txt,R040090,Hausmannite,Hausmannite,Mn^2+^Mn^3+^_2_O_4_,Mn^2+^Mn^3+^_2_O_4_,MnMn2O4,Mn3O4,Oxide,,"Mn,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.6068499999999997,narrow_gap,False,-1.850212803268571,stable,True,Hausmannite__R040090-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__e1bfd48bf9bbf567e8fe8ab41e03.txt,True,24,False,
R040091,RRUFF,Hausmannite__R040091-3__Raman__514__0-000__depolarized__Raman_Data_Processed__9f8770d0dba90410e8dbe76c7cfd.txt,R040091,Hausmannite,Hausmannite,Mn^2+^Mn^3+^_2_O_4_,Mn^2+^Mn^3+^_2_O_4_,MnMn2O4,Mn3O4,Oxide,,"Mn,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.6068499999999997,narrow_gap,False,-1.850212803268571,stable,True,Hausmannite__R040091-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__9f8770d0dba90410e8dbe76c7cfd.txt,True,25,False,
R060512,RRUFF,Hausmannite__R060512-3__Raman__514__0-000__depolarized__Raman_Data_Processed__09615a4cf1b07257442fb35c703a.txt,R060512,Hausmannite,Hausmannite,Mn^2+^Mn^3+^_2_O_4_,Mn^2+^Mn^3+^_2_O_4_,MnMn2O4,Mn3O4,Oxide,,"Al,Fe,Mg,Mn,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.6068499999999997,narrow_gap,False,-1.850212803268571,stable,True,Hausmannite__R060512-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__09615a4cf1b07257442fb35c703a.txt,True,22,False,
R110179,RRUFF,Hausmannite__R110179__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1f69946a3923b1ce622d75d2feb0.txt,R110179,Hausmannite,Hausmannite,Mn^2+^Mn^3+^_2_O_4_,Mn^2+^Mn^3+^_2_O_4_,MnMn2O4,Mn3O4,Oxide,,"Mn,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.6068499999999997,narrow_gap,False,-1.850212803268571,stable,False,,True,6,False,
R040023,RRUFF,Hauyne__R040023__Raman__514______Raman_Data_Processed__3998a84de3e0e7ae3d062f45d5a0.txt,R040023,Hauyne,Hauyne,Na_3_Ca(Si_3_Al_3_)O_12_(SO_4_),Na_3_Ca(Si_3_Al_3_)O_12_(SO_4_),Na3Ca(Si3Al3)O12(SO4),Na3CaAl3Si3SO16,Silicate,,"Al,Ca,Cl,Cr,K,Mg,Na,O,S,Si",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.029,wide_gap_insulator,False,-3.0547026023726858,highly_stable,True,Hauyne__R040023__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__3998a84de3e0e7ae3d062f45d5a0.txt,True,8,False,
R050606,RRUFF,Hauyne__R050606-3__Raman__514__0-000__depolarized__Raman_Data_Processed__2edf2fa0e32be8f4894a90d6e40d.txt,R050606,Hauyne,Hauyne,Na_3_Ca(Si_3_Al_3_)O_12_(SO_4_),Na_3_Ca(Si_3_Al_3_)O_12_(SO_4_),Na3Ca(Si3Al3)O12(SO4),Na3CaAl3Si3SO16,Silicate,,"Al,Ca,Na,O,S,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.029,wide_gap_insulator,False,-3.0547026023726858,highly_stable,False,,True,16,False,
R070121,RRUFF,Hauyne__R070121-3__Raman__514__0-000__depolarized__Raman_Data_Processed__296f493e3295269a0ee7a6c2471f.txt,R070121,Hauyne,Hauyne,Na_3_Ca(Si_3_Al_3_)O_12_(SO_4_),Na_3_Ca(Si_3_Al_3_)O_12_(SO_4_),Na3Ca(Si3Al3)O12(SO4),Na3CaAl3Si3SO16,Silicate,,"Al,Ca,Na,O,S,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.029,wide_gap_insulator,False,-3.0547026023726858,highly_stable,False,,True,14,False,
R070557,RRUFF,Hauyne__R070557-3__Raman__514__0-000__depolarized__Raman_Data_Processed__877df31a8e924781bbd4a6052d7d.txt,R070557,Hauyne,Hauyne,Na_3_Ca(Si_3_Al_3_)O_12_(SO_4_),Na_3_Ca(Si_3_Al_3_)O_12_(SO_4_),Na3Ca(Si3Al3)O12(SO4),Na3CaAl3Si3SO16,Silicate,,"Al,Ca,Cl,Cr,F,Fe,K,Mg,Mn,Na,O,P,S,Si",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.029,wide_gap_insulator,False,-3.0547026023726858,highly_stable,False,,True,16,False,
R061010,RRUFF,Hawleyite__R061010__Raman__532______Raman_Data_Processed__558b77c290a7daec9c9214dc614c.txt,R061010,Hawleyite,Hawleyite,CdS,CdS,CdS,CdS,Sulfide,,"Cd,S",True,False,True,False,False,,False,False,False,False,False,True,True,True,0.6649,narrow_gap,False,-0.8390119445312498,stable,False,,True,6,False,
R061074,RRUFF,Heazlewoodite__R061074__Raman__532______Raman_Data_Processed__be037a8932704ea4399f403413b0.txt,R061074,Heazlewoodite,Heazlewoodite,Ni_3_S_2_,Ni_3_S_2_,Ni3S2,Ni3S2,Sulfide,,"Ni,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.47957374412500076,marginally_stable,False,,True,6,False,
R050030,RRUFF,Hedenbergite__R050030-3__Raman__514__0-000__depolarized__Raman_Data_Processed__431e85ca3b6a8476381bc85b4084.txt,R050030,Hedenbergite,Hedenbergite,CaFe^2+^Si_2_O_6_,CaFe^2+^Si_2_O_6_,CaFeSi2O6,CaFe(SiO3)2,Silicate,,"Ca,Fe,O,Si",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.09205,wide_gap_insulator,False,-3.0486953875625007,highly_stable,True,Hedenbergite__R050030-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__431e85ca3b6a8476381bc85b4084.txt,True,40,False,
R060040,RRUFF,Hedenbergite__R060040-3__Raman__514__0-000__depolarized__Raman_Data_Processed__f9731c3bfb1c7d034a7d0212fca6.txt,R060040,Hedenbergite,Hedenbergite,CaFe^2+^Si_2_O_6_,CaFe^2+^Si_2_O_6_,CaFeSi2O6,CaFe(SiO3)2,Silicate,,"Ca,Fe,O,Si",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.09205,wide_gap_insulator,False,-3.0486953875625007,highly_stable,True,Hedenbergite__R060040-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__f9731c3bfb1c7d034a7d0212fca6.txt,True,38,False,
R070136,RRUFF,Hedenbergite__R070136__Raman__532______Raman_Data_Processed__8546cffd04690345b07512151cad.txt,R070136,Hedenbergite,Hedenbergite,CaFe^2+^Si_2_O_6_,CaFe^2+^Si_2_O_6_,CaFeSi2O6,CaFe(SiO3)2,Silicate,,"Ca,Fe,O,Si",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.09205,wide_gap_insulator,False,-3.0486953875625007,highly_stable,True,Hedenbergite__R070136__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__8546cffd04690345b07512151cad.txt,True,6,False,
R070236,RRUFF,Hedenbergite__R070236__Raman__532______Raman_Data_Processed__dbb3a0a4018e8c9b593affeb9a82.txt,R070236,Hedenbergite,Hedenbergite,CaFe^2+^Si_2_O_6_,CaFe^2+^Si_2_O_6_,CaFeSi2O6,CaFe(SiO3)2,Silicate,,"Al,Ca,Cr,Fe,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.09205,wide_gap_insulator,False,-3.0486953875625007,highly_stable,False,,True,6,False,
R141086,RRUFF,Heidornite__R141086__Broad_Scan__532__0__unoriented__Raman_Data_Processed__70bdeb21f250cba2f7c44af9fc2f.txt,R141086,Heidornite,Heidornite,Na_2_Ca_3_B_5_O_8_(SO_4_)_2_(OH)_2_Cl,Na_2_Ca_3_B_5_O_8_(SO_4_)_2_(OH)_2_Cl,Na2Ca3B5O8(SO4)2(OH)2Cl,Na2Ca3B5H2S2ClO18,Sulfate,,"B,Ca,Cl,H,Na,O,S",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.481,wide_gap_insulator,False,-2.702220134832072,highly_stable,False,,True,6,False,
R090034,RRUFF,Heklaite__R090034__Broad_Scan__532__0__unoriented__Raman_Data_Processed__bb3313543dd8ce3413e1fb0c10b5.txt,R090034,Heklaite,Heklaite,KNaSiF_6_,KNaSiF_6_,KNaSiF6,KNaSiF6,Halide,,"F,K,Na,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,6.980499999999999,wide_gap_insulator,False,-3.418439733071111,highly_stable,True,Heklaite__R090034__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__bb3313543dd8ce3413e1fb0c10b5.txt,True,8,False,
R060059,RRUFF,Helvine__R060059-3__Raman__514__0-000__depolarized__Raman_Data_Processed__444d343642f0e9551fa015531924.txt,R060059,Helvine,Helvine,Be_3_Mn^2+^_4_(SiO_4_)_3_S,Be_3_Mn^2+^_4_(SiO_4_)_3_S,Be3Mn4(SiO4)3S,Mn4Be3Si3SO12,Silicate,,"Al,Be,Ca,Fe,Mg,Mn,O,S,Si,Ti,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.1083,wide_gap_insulator,False,-2.7841154105609784,highly_stable,True,Helvine__R060059-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__444d343642f0e9551fa015531924.txt,True,14,False,
R060621,RRUFF,Helvine__R060621__Broad_Scan__532__0__unoriented__Raman_Data_Processed__79da608c1dc073475ff460a6b39d.txt,R060621,Helvine,Helvine,Be_3_Mn^2+^_4_(SiO_4_)_3_S,Be_3_Mn^2+^_4_(SiO_4_)_3_S,Be3Mn4(SiO4)3S,Mn4Be3Si3SO12,Silicate,,"Al,B,Be,Ca,Cl,Cr,Fe,K,Mg,Mn,Na,O,S,Si,Ti,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.1083,wide_gap_insulator,False,-2.7841154105609784,highly_stable,False,,True,6,False,
R040024,RRUFF,Hematite__R040024-3__Raman__514__0-000__depolarized__Raman_Data_Processed__013cf3d6d26ebea00c8b64057e8a.txt,R040024,Hematite,Hematite,Fe_2_O_3_,Fe_2_O_3_,Fe2O3,Fe2O3,Oxide,,"Al,Fe,Mn,O,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.4926999999999997,narrow_gap,False,-1.7449120227500012,stable,True,Hematite__R040024-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__013cf3d6d26ebea00c8b64057e8a.txt,True,23,False,
R050300,RRUFF,Hematite__R050300__Raman__514______Raman_Data_Processed__1305edbcc158c50a3fdb5ca2348f.txt,R050300,Hematite,Hematite,Fe_2_O_3_,Fe_2_O_3_,Fe2O3,Fe2O3,Oxide,,"Fe,O,Si",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.4926999999999997,narrow_gap,False,-1.7449120227500012,stable,True,Hematite__R050300__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__1305edbcc158c50a3fdb5ca2348f.txt,True,8,False,
R060190,RRUFF,Hematite__R060190__Broad_Scan__532__0__unoriented__Raman_Data_Processed__92f16e2c21bccb42e5b34f75599c.txt,R060190,Hematite,Hematite,Fe_2_O_3_,Fe_2_O_3_,Fe2O3,Fe2O3,Oxide,,"Fe,O,Si",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.4926999999999997,narrow_gap,False,-1.7449120227500012,stable,True,Hematite__R060190__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__92f16e2c21bccb42e5b34f75599c.txt,True,10,False,
R070240,RRUFF,Hematite__R070240__Raman__532______Raman_Data_Processed__f89e2a82f130c6a4daa6b86dcc82.txt,R070240,Hematite,Hematite,Fe_2_O_3_,Fe_2_O_3_,Fe2O3,Fe2O3,Oxide,,"Al,Cr,Fe,Mg,Mn,O,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.4926999999999997,narrow_gap,False,-1.7449120227500012,stable,True,Hematite__R070240__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__f89e2a82f130c6a4daa6b86dcc82.txt,True,6,False,
R110013,RRUFF,Hematite__R110013__Raman__532______Raman_Data_Processed__61d614e64bf7cf4f3a4fb8ea9834.txt,R110013,Hematite,Hematite,Fe_2_O_3_,Fe_2_O_3_,Fe2O3,Fe2O3,Oxide,,"Fe,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.4926999999999997,narrow_gap,False,-1.7449120227500012,stable,False,,True,6,False,
R040117,RRUFF,Hemimorphite__R040117-3__Raman__514__0-000__depolarized__Raman_Data_Processed__fb7a94b5769a939ab333d7bf8c4e.txt,R040117,Hemimorphite,Hemimorphite,Zn_4_(Si_2_O_7_)(OH)_2_·H_2_O,Zn_4_(Si_2_O_7_)(OH)_2_·H_2_O,Zn4(Si2O7)(OH)2H2O,Zn2SiH2O5,Silicate,,"H,O,Si,Zn",True,True,False,False,False,,False,False,False,False,True,True,True,True,3.1428,wide_gap_insulator,False,-2.118753794349,highly_stable,True,Hemimorphite__R040117-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__fb7a94b5769a939ab333d7bf8c4e.txt,True,33,False,
R070536,RRUFF,Hemimorphite__R070536__Raman__532______Raman_Data_Processed__b506e278812880f5e27feade80e1.txt,R070536,Hemimorphite,Hemimorphite,Zn_4_(Si_2_O_7_)(OH)_2_·H_2_O,Zn_4_(Si_2_O_7_)(OH)_2_·H_2_O,Zn4(Si2O7)(OH)2H2O,Zn2SiH2O5,Silicate,,"Ca,H,O,Pb,Si,Zn",True,True,False,False,False,,False,False,False,False,True,True,True,True,3.1428,wide_gap_insulator,False,-2.118753794349,highly_stable,True,Hemimorphite__R070536__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__b506e278812880f5e27feade80e1.txt,True,6,False,
R060257,RRUFF,Henmilite__R060257__Broad_Scan__532__0__unoriented__Raman_Data_Processed__73b0694494fcab08e9ac8e9418b9.txt,R060257,Henmilite,Henmilite,Ca_2_Cu[B(OH)_4_]_2_(OH)_4_,Ca_2_Cu[B(OH)_4_]_2_(OH)_4_,Ca2Cu[B(OH)4]2(OH)4,Ca2CuB2(HO)12,Borate,,"B,Ca,Cr,Cu,Fe,H,Mg,Mn,Na,O,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.6073,narrow_gap,False,-1.9038472355783915,stable,False,,True,8,False,
R130039,RRUFF,Hennomartinite__R130039__Broad_Scan__532__0__unoriented__Raman_Data_Processed__498ea32867e17bcf0def5242e791.txt,R130039,Hennomartinite,Hennomartinite,SrMn^3+^_2_(Si_2_O_7_)(OH)_2_·H_2_O,SrMn^3+^_2_(Si_2_O_7_)(OH)_2_·H_2_O,SrMn2(Si2O7)(OH)2H2O,SrMn2Si2(H2O5)2,Silicate,,"H,Mn,O,Si,Sr",True,True,False,False,False,,False,False,False,False,True,True,True,True,0.8234999999999997,narrow_gap,False,-2.382417488099999,highly_stable,False,,True,6,False,
R060387,RRUFF,Herbertsmithite__R060387__Raman__532______Raman_Data_Processed__b5e511574cf550ead8f89d396357.txt,R060387,Herbertsmithite,Herbertsmithite,Cu_3_Zn(OH)_6_Cl_2_,Cu_3_Zn(OH)_6_Cl_2_,Cu3Zn(OH)6Cl2,ZnCu3H6(ClO3)2,Halide,,"Al,Ca,Cl,Cu,F,Fe,H,Mg,Mn,O,P,S,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0327999999999999,metal_like,False,-1.2253329936522228,stable,False,,True,6,False,
R070099,RRUFF,Herbertsmithite__R070099__Raman__532______Raman_Data_Processed__c2cf6718a88427678542c2150377.txt,R070099,Herbertsmithite,Herbertsmithite,Cu_3_Zn(OH)_6_Cl_2_,Cu_3_Zn(OH)_6_Cl_2_,Cu3Zn(OH)6Cl2,ZnCu3H6(ClO3)2,Halide,,"Cl,Cu,H,O,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0327999999999999,metal_like,False,-1.2253329936522228,stable,False,,True,6,False,
R170038,RRUFF,Hercynite__R170038__Raman__532______Raman_Data_Processed__0978e7c42846dc609e1e70bbbe87.txt,R170038,Hercynite,Hercynite,Fe^2+^Al_2_O_4_,Fe^2+^Al_2_O_4_,FeAl2O4,Al2FeO4,Oxide,,"Al,Fe,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.2694000000000003,narrow_gap,False,-2.9163802770238103,highly_stable,False,,True,6,False,
R100064,RRUFF,Herderite__R100064__Raman__532______Raman_Data_Processed__6e4cf47f49834d25388d6e9e7683.txt,R100064,Herderite,Herderite,CaBe(PO_4_)F,CaBe(PO_4_)F,CaBe(PO4)F,CaBePO4F,Phosphate,,"Be,Ca,F,O,P",False,False,False,False,False,,False,False,False,False,False,True,True,True,6.1019,wide_gap_insulator,False,-3.334727828229106,highly_stable,False,,True,6,False,
R060226,RRUFF,Hessite__R060226__Raman__532______Raman_Data_Processed__201a9e5b6ced3110cc5a2948e62e.txt,R060226,Hessite,Hessite,Ag_2_Te,Ag_2_Te,Ag2Te,Ag2Te,Telluride/Selenide,,"Ag,Te",True,False,True,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.02706816,marginally_stable,False,,True,6,False,
R070445,RRUFF,Hessite__R070445__Broad_Scan__785__0__unoriented__Raman_Data_Processed__567c914c41c381e8b8d20b8357d2.txt,R070445,Hessite,Hessite,Ag_2_Te,Ag_2_Te,Ag2Te,Ag2Te,Telluride/Selenide,,"Ag,Te",True,False,True,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.02706816,marginally_stable,False,,True,7,False,
