sample_id,source_dataset,raw_file_path,rruff_id,mineral_name,compound_name,original_formula,display_formula_clean,normalized_formula,reduced_formula,chemical_family,sub_family,elements,contains_transition_metal,contains_3d_transition_metal,contains_4d_transition_metal,contains_5d_transition_metal,is_mixture,mixture_components,has_variable_formula,has_vacancy_symbol,has_mixed_occupancy,has_html_tag,has_hydrate,formula_parse_success,eligible_for_matbench_matching,matbench_match_success,band_gap_eV,band_gap_class,is_metal,formation_energy,formation_energy_class,has_xrd,xrd_file_path,duplicate_rruff_id,duplicate_group_size,exclude_from_inorganic_main,quality_flags
R060827,RRUFF,Manganite__R060827__Raman__532______Raman_Data_Processed__28216135cc1bba0c2a064413fb8a.txt,R060827,Manganite,Manganite,Mn^3+^O(OH),Mn^3+^O(OH),MnO(OH),MnHO2,Oxide,,"Fe,H,Mn,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.5894500000000003,narrow_gap,False,-1.7525800750512501,stable,True,Manganite__R060827__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__28216135cc1bba0c2a064413fb8a.txt,True,6,False,
R070269,RRUFF,Manganite__R070269__Raman__532______Raman_Data_Processed__d8b41a1ba418927424c9459e04cf.txt,R070269,Manganite,Manganite,Mn^3+^O(OH),Mn^3+^O(OH),MnO(OH),MnHO2,Oxide,,"Ca,Cr,Fe,H,Mn,Na,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.5894500000000003,narrow_gap,False,-1.7525800750512501,stable,False,,True,6,False,
R070593,RRUFF,Manganite__R070593__Raman__532______Raman_Data_Processed__32fa9e2bbbd049d9cd1b9c73a7c6.txt,R070593,Manganite,Manganite,Mn^3+^O(OH),Mn^3+^O(OH),MnO(OH),MnHO2,Halide,,"Al,Ca,Cl,Cr,F,Fe,H,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.5894500000000003,narrow_gap,False,-1.7525800750512501,stable,True,Manganite__R070593__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__32fa9e2bbbd049d9cd1b9c73a7c6.txt,True,6,False,
R070122,RRUFF,Mangano-ferri-eckermannite__R070122__Raman__532______Raman_Data_Processed__ca15df5ca90b9167c3c8f3834569.txt,R070122,Mangano-ferri-eckermannite,Mangano-ferri-eckermannite,NaNa_2_(Mn^2+^_4_Fe^3+^)Si_8_O_22_(OH)_2_,NaNa_2_(Mn^2+^_4_Fe^3+^)Si_8_O_22_(OH)_2_,NaNa2(Mn4Fe)Si8O22(OH)2,Na3Mn4FeSi8(HO12)2,Silicate,,"Al,Ca,Cr,F,Fe,H,K,Mg,Mn,Na,O,S,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,6,False,
R050244,RRUFF,Mangano-mangani-ungarettiite__R050244__Raman__532______Raman_Data_Processed__42d7d9f693ec2a60bdc59b358f47.txt,R050244,Mangano-mangani-ungarettiite,Mangano-mangani-ungarettiite,NaNa_2_(Mn^2+^_2_Mn^3+^_3_)Si_8_O_22_O_2_,NaNa_2_(Mn^2+^_2_Mn^3+^_3_)Si_8_O_22_O_2_,NaNa2(Mn2Mn3)Si8O22O2,Na3Mn5(SiO3)8,Silicate,,"Mn,Na,O,Si",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Mangano-mangani-ungarettiite__R050244__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__42d7d9f693ec2a60bdc59b358f47.txt,True,5,False,
R110212,RRUFF,Manganoeudialyte__R110212__Broad_Scan__532__0__unoriented__Raman_Data_Processed__974921ac1fdc42f55c6b3577975d.txt,R110212,Manganoeudialyte,Manganoeudialyte,"Na_14_Ca_6_Mn_3_Zr_3_[Si_26_O_72_(OH)_2_](H_2_O,Cl,O,OH)_6_","Na_14_Ca_6_Mn_3_Zr_3_[Si_26_O_72_(OH)_2_](H_2_O,Cl,O,OH)_6_","Na14Ca6Mn3Zr3[Si26O72(OH)2](H2O,Cl,O,OH)6","Na14Ca6Mn3Zr3[Si26O72(OH)2](H2O,Cl,O,OH)6",Silicate,,"Ca,Cl,H,Mn,Na,O,Si,Zr",True,True,True,False,False,,False,False,False,False,False,False,False,False,,,,,,False,,True,6,False,
R060378,RRUFF,Manganogrunerite__R060378__Raman__532______Raman_Data_Processed__7dd3bc058e5244a7a36d28cf65e2.txt,R060378,Manganogrunerite,Manganogrunerite,[box]Mn_2_Fe^2+^_5_Si_8_O_22_(OH)_2_,[box]Mn_2_Fe^2+^_5_Si_8_O_22_(OH)_2_,[box]Mn2Fe5Si8O22(OH)2,[box]Mn2Fe5Si8O22(OH)2,Silicate,,"Fe,H,Mn,O,Si",True,True,False,False,False,,False,True,False,False,False,False,False,False,,,,,,True,Manganogrunerite__R060378__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__7dd3bc058e5244a7a36d28cf65e2.txt,True,6,False,
R061005,RRUFF,Manganohornesite__R061005__Broad_Scan__532__0__unoriented__Raman_Data_Processed__f627cf98e4a956e8a2ec321e3972.txt,R061005,Manganohornesite,Manganohornesite,Mn^2+^_3_(AsO_4_)_2_·8H_2_O,Mn^2+^_3_(AsO_4_)_2_·8H_2_O,Mn3(AsO4)28H2O,Mn3As28H2O113,Sulfate,,"As,H,Mn,O",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,6,False,
R060901,RRUFF,Manganoneptunite__R060901__Raman__532______Raman_Data_Processed__ace6b67fe4a85b372f9fefa47d44.txt,R060901,Manganoneptunite,Manganoneptunite,KNa_2_LiMn^2+^_2_Ti_2_Si_8_O_24_,KNa_2_LiMn^2+^_2_Ti_2_Si_8_O_24_,KNa2LiMn2Ti2Si8O24,KNa2LiTi2Mn2(SiO3)8,Silicate,,"Al,Ca,Cr,Fe,K,Li,Mg,Mn,Na,O,Si,Ti,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Manganoneptunite__R060901__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__ace6b67fe4a85b372f9fefa47d44.txt,True,6,False,
R130094,RRUFF,Manganoneptunite__R130094__Raman__532______Raman_Data_Processed__905004d30e0963341953b417591f.txt,R130094,Manganoneptunite,Manganoneptunite,KNa_2_LiMn^2+^_2_Ti_2_Si_8_O_24_,KNa_2_LiMn^2+^_2_Ti_2_Si_8_O_24_,KNa2LiMn2Ti2Si8O24,KNa2LiTi2Mn2(SiO3)8,Silicate,,"K,Li,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,6,False,
R090021,RRUFF,Manganoquadratite__R090021__Broad_Scan__532__0__unoriented__Raman_Data_Processed__38d162102f7e01d08cee4252a2f6.txt,R090021,Manganoquadratite,Manganoquadratite,AgMnAsS_3_,AgMnAsS_3_,AgMnAsS3,MnAgAsS3,Halide,,"Ag,As,Au,Bi,Cd,Cl,Cu,Fe,Hg,Mn,Pb,S,Sb,Se,Sn,Te,Zn",True,True,True,True,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,8,False,
R060695,RRUFF,Manganosite__R060695__Broad_Scan__785__0__unoriented__Raman_Data_Processed__826c78bbf72567b0318bb7af7a06.txt,R060695,Manganosite,Manganosite,MnO,MnO,MnO,MnO,Halide,,"Al,Ca,Cl,Cr,F,Fe,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.8411499999999998,narrow_gap,False,-1.9694166886049995,stable,False,,True,7,False,
R060757,RRUFF,Manganosite__R060757__Raman__532______Raman_Data_Processed__c25187d7dfe45cd5882f0ee8224c.txt,R060757,Manganosite,Manganosite,MnO,MnO,MnO,MnO,Oxide,,"Cr,Mg,Mn,Na,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.8411499999999998,narrow_gap,False,-1.9694166886049995,stable,True,Manganosite__R060757__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__c25187d7dfe45cd5882f0ee8224c.txt,True,6,False,
R060377,RRUFF,Manganvesuvianite__R060377__Raman__532______Raman_Data_Processed__dd9c16217f3bb019289c101ba3d9.txt,R060377,Manganvesuvianite,Manganvesuvianite,Ca_19_Mn^3+^Al_10_Mg_2_(SiO_4_)_10_(Si_2_O_7_)_4_O(OH)_9_,Ca_19_Mn^3+^Al_10_Mg_2_(SiO_4_)_10_(Si_2_O_7_)_4_O(OH)_9_,Ca19MnAl10Mg2(SiO4)10(Si2O7)4O(OH)9,Ca19Mg2MnAl10Si18(H3O26)3,Silicate,,"Al,Ca,H,Mg,Mn,O,Si",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Manganvesuvianite__R060377__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__dd9c16217f3bb019289c101ba3d9.txt,True,6,False,
R130259,RRUFF,Manitobaite__R130259__Broad_Scan__532__0__unoriented__Raman_Data_Processed__212ba447416f8ff8f660915768dc.txt,R130259,Manitobaite,Manitobaite,Na_16_Mn^2+^_25_Al_8_(PO_4_)_30_,Na_16_Mn^2+^_25_Al_8_(PO_4_)_30_,Na16Mn25Al8(PO4)30,Na16Mn25Al8(PO4)30,Phosphate,,"Al,Mn,Na,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,6,False,
R130260,RRUFF,Manitobaite__R130260__Broad_Scan__532__0__unoriented__Raman_Data_Processed__5d6339d9c5d71523d4b166bf822c.txt,R130260,Manitobaite,Manitobaite,Na_16_Mn^2+^_25_Al_8_(PO_4_)_30_,Na_16_Mn^2+^_25_Al_8_(PO_4_)_30_,Na16Mn25Al8(PO4)30,Na16Mn25Al8(PO4)30,Phosphate,,"Al,Mn,Na,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,6,False,
R060379,RRUFF,Manjiroite__R060379__Broad_Scan__532__0__unoriented__Raman_Data_Processed__aa59e1b515171e91149eeafa2c82.txt,R060379,Manjiroite,Manjiroite,Na(Mn^4+^_7_Mn^3+^)O_16_,Na(Mn^4+^_7_Mn^3+^)O_16_,Na(Mn7Mn)O16,NaMn8O16,Oxide,,"Mn,Na,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-1.8845146755072009,stable,True,Manjiroite__R060379__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__aa59e1b515171e91149eeafa2c82.txt,True,6,False,
R060966,RRUFF,Mannardite__R060966__Raman__532______Raman_Data_Processed__1de0c117da1872218e363cc18d27.txt,R060966,Mannardite,Mannardite,Ba(Ti_6_V^3+^_2_)O_16_,Ba(Ti_6_V^3+^_2_)O_16_,Ba(Ti6V2)O16,BaTi6V2O16,Oxide,,"Ba,O,Ti,V",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,6,False,
R080136,RRUFF,Mannardite__R080136__Broad_Scan__780__0__unoriented__Raman_Data_Processed__3d38b223f2227e0358f7b364d8a8.txt,R080136,Mannardite,Mannardite,Ba(Ti_6_V^3+^_2_)O_16_,Ba(Ti_6_V^3+^_2_)O_16_,Ba(Ti6V2)O16,BaTi6V2O16,Oxide,,"Ba,O,Ti,V",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,7,False,
R060409,RRUFF,Mansfieldite__R060409__Raman__532______Raman_Data_Processed__a55320107cd2758df15a56dc5744.txt,R060409,Mansfieldite,Mansfieldite,Al(AsO_4_)·2H_2_O,Al(AsO_4_)·2H_2_O,Al(AsO4)2H2O,AlAs2H2O9,Sulfate,,"Al,As,Ca,Cl,Cr,F,Fe,H,K,La,Mg,Mn,Na,O,P,S,Si",True,True,False,True,False,,False,False,False,False,True,True,True,False,,,,,,True,Mansfieldite__R060409__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__a55320107cd2758df15a56dc5744.txt,True,6,False,
R060951,RRUFF,Mansfieldite__R060951__Raman__532______Raman_Data_Processed__c19e24d82ca32b60271451266cc1.txt,R060951,Mansfieldite,Mansfieldite,Al(AsO_4_)·2H_2_O,Al(AsO_4_)·2H_2_O,Al(AsO4)2H2O,AlAs2H2O9,Sulfate,,"Al,As,Ca,Cr,F,Fe,H,K,Mg,Mn,Na,O,P,S",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,6,False,
R080002,RRUFF,Mapimite__R080002__Raman__532______Raman_Data_Processed__c90d0ddaf3b73be8c37860b536d6.txt,R080002,Mapimite,Mapimite,Zn_2_Fe^3+^_3_(AsO_4_)_3_(OH)_4_·10H_2_O,Zn_2_Fe^3+^_3_(AsO_4_)_3_(OH)_4_·10H_2_O,Zn2Fe3(AsO4)3(OH)410H2O,Zn2Fe3As3H412O423,Sulfate,,"As,Fe,H,O,Zn",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,6,False,
R060882,RRUFF,Marcasite__R060882__Raman__532______Raman_Data_Processed__337328f47cbf21693308fdcfe06d.txt,R060882,Marcasite,Marcasite,FeS_2_,FeS_2_,FeS2,FeS2,Sulfide,,"Fe,Mn,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.6666000000000007,narrow_gap,False,-0.7016099743750004,stable,True,Marcasite__R060882__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__337328f47cbf21693308fdcfe06d.txt,True,6,False,
R070057,RRUFF,Marecottite__R070057__Raman__532______Raman_Data_Processed__8aa938e4c9525423d76e831ac88f.txt,R070057,Marecottite,Marecottite,Mg_3_O_6_(UO_2_)_8_(SO_4_)_4_(OH)_2_·28H_2_O,Mg_3_O_6_(UO_2_)_8_(SO_4_)_4_(OH)_2_·28H_2_O,Mg3O6(UO2)8(SO4)4(OH)228H2O,Mg3U8H230S4O267,Sulfate,,"H,Mg,O,S,U",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,6,False,
R060461,RRUFF,Margaritasite__R060461__Broad_Scan__532__0__unoriented__Raman_Data_Processed__56524dfc35cc0b28e0e1a3905572.txt,R060461,Margaritasite,Margaritasite,Cs_2_(UO_2_)_2_(VO_4_)_2_·H_2_O,Cs_2_(UO_2_)_2_(VO_4_)_2_·H_2_O,Cs2(UO2)2(VO4)2H2O,Cs2U2V2H2O13,Oxide,,"Cs,H,O,U,V",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,6,False,
R060839,RRUFF,Margarite__R060839__Raman__532______Raman_Data_Processed__140acf8319ded2f943fcf245948d.txt,R060839,Margarite,Margarite,CaAl_2_Si_2_Al_2_O_10_(OH)_2_,CaAl_2_Si_2_Al_2_O_10_(OH)_2_,CaAl2Si2Al2O10(OH)2,CaAl4Si2(HO6)2,Silicate,,"Al,Ca,Cr,F,Fe,H,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.5346,wide_gap_insulator,False,-3.148507859154285,highly_stable,True,Margarite__R060839__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__140acf8319ded2f943fcf245948d.txt,True,6,False,
R120111,RRUFF,Margarosanite__R120111__Broad_Scan__532__0__unoriented__Raman_Data_Processed__9acabf9b2a435ae3560fe552ed38.txt,R120111,Margarosanite,Margarosanite,Ca_2_PbSi_3_O_9_,Ca_2_PbSi_3_O_9_,Ca2PbSi3O9,Ca2Si3PbO9,Silicate,,"Ca,O,Pb,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.371,wide_gap_insulator,False,-3.1756520090833344,highly_stable,False,,True,12,False,
R040043,RRUFF,Marialite__R040043-3__Raman__514__0-000__depolarized__Raman_Data_Processed__f8ccd83a81ff0f9970873721a147.txt,R040043,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,False,,True,26,False,
R040113,RRUFF,Marialite__R040113-3__Raman__514__0-000__depolarized__Raman_Data_Processed__5b9bc49e27ff7eb6582062923df4.txt,R040113,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R040113-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__5b9bc49e27ff7eb6582062923df4.txt,True,23,False,
R050123,RRUFF,Marialite__R050123-3__Raman__514__0-000__depolarized__Raman_Data_Processed__951894dec3f7d354f223ff66538b.txt,R050123,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R050123-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__951894dec3f7d354f223ff66538b.txt,True,24,False,
R060297,RRUFF,Marialite__R060297-3__Raman__514__0-000__depolarized__Raman_Data_Processed__1fe56b1e2a484e73b66779b1cb28.txt,R060297,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R060297-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__1fe56b1e2a484e73b66779b1cb28.txt,True,24,False,
R060458,RRUFF,Marialite__R060458-3__Raman__514__0-000__depolarized__Raman_Data_Processed__152d3556f1e397b7745419895c9b.txt,R060458,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R060458-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__152d3556f1e397b7745419895c9b.txt,True,24,False,
R060469,RRUFF,Marialite__R060469-3__Raman__514__0-000__depolarized__Raman_Data_Processed__5b8bc36d2ab96c37fc674829463b.txt,R060469,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R060469-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__5b8bc36d2ab96c37fc674829463b.txt,True,24,False,
R060526,RRUFF,Marialite__R060526-3__Raman__514__0-000__depolarized__Raman_Data_Processed__edb9290eb1df04c97e33c4ae86eb.txt,R060526,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R060526-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__edb9290eb1df04c97e33c4ae86eb.txt,True,23,False,
R070689,RRUFF,Marialite__R070689__Broad_Scan__532__0__unoriented__Raman_Data_Processed__cbba12141869c397fa99a0de650f.txt,R070689,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,C,Ca,Cl,Cr,F,Fe,K,Mg,Mn,Na,O,S,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R070689__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__cbba12141869c397fa99a0de650f.txt,True,8,False,
R100112,RRUFF,Marialite__R100112__Broad_Scan__532__0__unoriented__Raman_Data_Processed__339331e4ef544d3d98c054d0be26.txt,R100112,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,False,,True,8,False,
R100167,RRUFF,Marialite__R100167__Raman__532______Raman_Data_Processed__1025eda16b197d4ef63b1ef02254.txt,R100167,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,False,,True,6,False,
R070273,RRUFF,Maricite__R070273__Raman__532______Raman_Data_Processed__c2fb5db31b2d2037846553b17995.txt,R070273,Maricite,Maricite,NaFe^2+^(PO_4_),NaFe^2+^(PO_4_),NaFe(PO4),NaFePO4,Phosphate,,"Al,As,Ca,Cr,F,Fe,K,Mg,Mn,Na,O,P,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.5717499999999998,wide_gap_insulator,False,-2.4827900763775514,highly_stable,False,,True,6,False,
R120147,RRUFF,Maricopaite__R120147__Broad_Scan__532__0__unoriented__Raman_Data_Processed__f497975b2b4ab65a936b6bcd0d57.txt,R120147,Maricopaite,Maricopaite,"Ca_2_Pb_7_(Si_36_Al_12_)O_99_·n(H_2_O,OH)","Ca_2_Pb_7_(Si_36_Al_12_)O_99_·n(H_2_O,OH)","Ca2Pb7(Si36Al12)O99n(H2O,OH)",Ca2Pb7,Silicate,,"Al,Ca,H,O,Pb,Si",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,8,False,
R070078,RRUFF,Marinellite__R070078__Broad_Scan__532__0__unoriented__Raman_Data_Processed__23118de6734f2357cfffb2a498eb.txt,R070078,Marinellite,Marinellite,Na_42_Ca_6_Al_36_Si_36_O_144_(SO_4_)_8_Cl_2_·6H_2_O,Na_42_Ca_6_Al_36_Si_36_O_144_(SO_4_)_8_Cl_2_·6H_2_O,Na42Ca6Al36Si36O144(SO4)8Cl26H2O,Na42Ca6Al36Si36H2S8Cl26O177,Silicate,,"Al,Ca,Cl,H,Na,O,S,Si",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,6,False,
R100030,RRUFF,Markascherite__R100030__Broad_Scan__780__0__unoriented__Raman_Data_Processed__76c3fc31594cd10d465b385286cc.txt,R100030,Markascherite,Markascherite,Cu_3_(MoO_4_)(OH)_4_,Cu_3_(MoO_4_)(OH)_4_,Cu3(MoO4)(OH)4,Cu3Mo(HO2)4,Halide,,"Cu,F,H,Mo,O",True,True,True,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-1.3173364057487502,stable,False,,True,7,False,
R250108,RRUFF,Markeyite__R250108__Raman__532______Raman_Data_Processed__400bdc86ffef22cc77b1a71db09b.txt,R250108,Markeyite,Markeyite,Ca_9_(UO_2_)_4_(CO_3_)_13_·28H_2_O,Ca_9_(UO_2_)_4_(CO_3_)_13_·28H_2_O,Ca9(UO2)4(CO3)1328H2O,Ca9U4H2C1328O3993,Carbonate,,"C,Ca,H,O,U",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Markeyite__R250108__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__400bdc86ffef22cc77b1a71db09b.txt,True,3,False,
R060829,RRUFF,Marokite__R060829__Raman__532______Raman_Data_Processed__7f1a74fb5b04c0590d919dffe2b3.txt,R060829,Marokite,Marokite,CaMn^3+^_2_O_4_,CaMn^3+^_2_O_4_,CaMn2O4,CaMn2O4,Halide,,"Al,Ca,Cl,Cr,F,Fe,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.6429,narrow_gap,False,-2.3873179936671427,highly_stable,True,Marokite__R060829__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__7f1a74fb5b04c0590d919dffe2b3.txt,True,6,False,
R070275,RRUFF,Marokite__R070275__Raman__532______Raman_Data_Processed__07cc8858e30ba4994ac5bab4542b.txt,R070275,Marokite,Marokite,CaMn^3+^_2_O_4_,CaMn^3+^_2_O_4_,CaMn2O4,CaMn2O4,Halide,,"Al,Ca,Cl,Cr,F,Fe,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.6429,narrow_gap,False,-2.3873179936671427,highly_stable,False,,True,6,False,
R250141,RRUFF,Marsaalamite-(Y)__R250141__Raman__633______Raman_Data_Processed__bf23c25bada6de3826cba49801b3.txt,R250141,Marsaalamite-(Y),Marsaalamite-(Y),Y(MoO_4_)(OH),Y(MoO_4_)(OH),Y(MoO4)(OH),YMoHO5,Oxide,,"H,Mo,O,Y",True,False,True,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,3,False,
R100001,RRUFF,Marshite__R100001__Raman__532______Raman_Data_Processed__50bd08a3770e2a74d17a1bcaaf9b.txt,R100001,Marshite,Marshite,CuI,CuI,CuI,CuI,Halide,,"Cu,I",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.1906500000000002,narrow_gap,False,-0.14709614937499998,marginally_stable,False,,True,6,False,
R141119,RRUFF,Marsturite__R141119__Broad_Scan__532__0__unoriented__Raman_Data_Processed__ab819cebdaf44234dc546deead50.txt,R141119,Marsturite,Marsturite,NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn3Si5O14(OH),NaCaMn3Si5HO15,Silicate,,"Al,Ca,Cr,Fe,H,Mg,Mn,Na,O,Si,Ti,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.1029,wide_gap_insulator,False,-2.8776559363557683,highly_stable,False,,True,6,False,
R141122,RRUFF,Marsturite__R141122__Broad_Scan__532__0__unoriented__Raman_Data_Processed__b03f13dea2141a9e2e905c54de4c.txt,R141122,Marsturite,Marsturite,NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn3Si5O14(OH),NaCaMn3Si5HO15,Silicate,,"Al,Ca,Cr,Fe,H,Mg,Mn,Na,O,Si,Ti,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.1029,wide_gap_insulator,False,-2.8776559363557683,highly_stable,False,,True,6,False,
R141210,RRUFF,Marsturite__R141210__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1fe3e044978806eaa5975acafcf2.txt,R141210,Marsturite,Marsturite,NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn3Si5O14(OH),NaCaMn3Si5HO15,Silicate,,"Al,Ca,Cr,Fe,H,Mg,Mn,Na,O,Si,Ti,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.1029,wide_gap_insulator,False,-2.8776559363557683,highly_stable,False,,True,6,False,
