rruff_id,mineral_name,laser_nm,data_type,source_file,has_xrd,chemical_family,original_formula,display_formula_clean,normalized_formula,reduced_formula,has_vacancy_symbol,has_mixed_occupancy,has_variable_formula,has_html_tag,has_hydrate,formula_parse_success,eligible_for_matbench_matching,n_elements,avg_electronegativity,avg_atomic_mass,band_gap_eV,band_gap_min_eV,band_gap_max_eV,band_gap_match_count,is_metal,is_metal_match_count,formation_energy,formation_energy_min,formation_energy_match_count,band_gap_class
R060933,K3Fe(CN)5NO,532,Processed,K3Fe(CN)5NO__R060933__Raman__532______Raman_Data_Processed__6ab7c7b5025a36a20183473eb252.txt,True,Halide,,,,,False,False,False,False,False,False,False,15.0,,,,,,,,,,,,
R060352,Kaliborite,532,Processed,Kaliborite__R060352__Raman__532______Raman_Data_Processed__e1d12a6caccbd21ac5639f851fbf.txt,True,Borate,KHMg_2_B_12_O_16_(OH)_10_·4H_2_O,KHMg_2_B_12_O_16_(OH)_10_·4H_2_O,KHMg2B12O16(OH)104H2O,KMg2B12H107O121,False,False,False,False,True,True,True,5.0,1.9620000000000002,18.244328,,,,,,,,,,
R060896,Kapustinite,532,Processed,Kapustinite__R060896__Raman__532______Raman_Data_Processed__54e9b7a2ae61a3790da92782a447.txt,True,Silicate,Na_6_ZrSi_6_O_16_(OH)_2_,Na_6_ZrSi_6_O_16_(OH)_2_,Na6ZrSi6O16(OH)2,Na6ZrSi6(HO9)2,False,False,False,False,False,True,True,5.0,1.9600000000000002,31.861321856,,,,,,,,,,
R060307,Karibibite,532,Processed,Karibibite__R060307__Broad_Scan__532__0__unoriented__Raman_Data_Processed__2640f14c545878d254bd721f2a15.txt,True,Oxide,Fe^3+^_3_(As^3+^O_2_)_4_(As^3+^_2_O_5_)(OH),Fe^3+^_3_(As^3+^O_2_)_4_(As^3+^_2_O_5_)(OH),Fe3(AsO2)4(As2O5)(OH),Fe3As6HO14,False,False,False,False,False,True,True,4.0,2.4124999999999996,36.943484999999995,,,,,,,,,,
R250102,Karlleuite,532,Processed,Karlleuite__R250102-1__Raman__532______Raman_Data_Processed__86a0041064289b69c09823417e58.txt,True,Oxide,Ca_2_MnO_4_,Ca_2_MnO_4_,Ca2MnO4,Ca2MnO4,False,False,False,False,False,True,True,3.0,1.9966666666666668,37.00514833333333,0.1855,0.0,0.371,2.0,False,2.0,-2.7394466001371427,-2.750360610851428,2.0,narrow_gap
R250091,Karlseifertite,,Processed,Karlseifertite__R250091__Raman________Raman_Data_Processed__a1fbae1861d2557b8e2886978af1.txt,True,Sulfate,Pb(Ga_2_Ge)(AsO_4_)_2_(OH)_6_,Pb(Ga_2_Ge)(AsO_4_)_2_(OH)_6_,Pb(Ga2Ge)(AsO4)2(OH)6,Ga2GeAs2H6PbO14,False,False,False,False,False,True,True,6.0,2.328333333333333,73.58199,,,,,,,,,,
R060479,Kasolite,532,Processed,Kasolite__R060479__Broad_Scan__532__0__unoriented__Raman_Data_Processed__d8121f06d6d4a096aa4290ebb6fa.txt,True,Silicate,Pb(UO_2_)(SiO_4_)·H_2_O,Pb(UO_2_)(SiO_4_)·H_2_O,Pb(UO2)(SiO4)H2O,USiH2PbO7,False,False,False,False,True,True,True,5.0,2.25,98.06435,1.8692,1.8692,1.8692,1.0,False,1.0,-2.6356975313325,-2.6356975313325,1.0,semiconductor
R061081,Kenoargentotetrahedrite-(Fe),532,Processed,Kenoargentotetrahedrite-(Fe)__R061081__Raman__532______Raman_Data_Processed__3e457406553c3d0c0352ac2d9e34.txt,True,Sulfide,Ag_6_(Cu_4_Fe_2_)Sb_4_S_12_[box],Ag_6_(Cu_4_Fe_2_)Sb_4_S_12_[box],Ag6(Cu4Fe2)Sb4S12[box],Ag6(Cu4Fe2)Sb4S12[box],True,False,False,False,False,False,False,5.0,,,,,,,,,,,,
R250004,Kenoargentotetrahedrite-(Zn),532,Processed,Kenoargentotetrahedrite-(Zn)__R250004__Raman__532______Raman_Data_Processed__1bdb2027edd45410e15d2b4cad2c.txt,True,Sulfide,Ag_6_(Cu_4_Zn_2_)Sb_4_S_12_[box],Ag_6_(Cu_4_Zn_2_)Sb_4_S_12_[box],Ag6(Cu4Zn2)Sb4S12[box],Ag6(Cu4Zn2)Sb4S12[box],True,False,False,False,False,False,False,5.0,,,,,,,,,,,,
R250005,Kenorozhdestvenskayaite-(Fe),532,Processed,Kenorozhdestvenskayaite-(Fe)__R250005__Raman__532______Raman_Data_Processed__45da3470ddc4259c3c69679413d0.txt,True,Sulfide,Ag_6_(Ag_4_Fe_2_)Sb_4_S_12_[box],Ag_6_(Ag_4_Fe_2_)Sb_4_S_12_[box],Ag6(Ag4Fe2)Sb4S12[box],Ag6(Ag4Fe2)Sb4S12[box],True,False,False,False,False,False,False,4.0,,,,,,,,,,,,
R060245,Kentrolite,532,Processed,Kentrolite__R060245__Raman__532______Raman_Data_Processed__ebbac4a52e196fbf5fe3bc7843d6.txt,True,Silicate,Pb_2_Mn^3+^_2_O_2_(Si_2_O_7_),Pb_2_Mn^3+^_2_O_2_(Si_2_O_7_),Pb2Mn2O2(Si2O7),Mn2Si2Pb2O9,False,False,False,False,False,True,True,4.0,2.305,76.55573625,0.8781000000000003,0.8781000000000003,0.8781000000000003,1.0,False,1.0,-2.306304283878,-2.306304283878,1.0,narrow_gap
R050661,Kernite,532,Processed,Kernite__R050661__Broad_Scan__532__0__unoriented__Raman_Data_Processed__727fa18fbc2522ef9b3c7024c4b6.txt,True,Borate,Na_2_B_4_O_6_(OH)_2_·3H_2_O,Na_2_B_4_O_6_(OH)_2_·3H_2_O,Na2B4O6(OH)23H2O,Na2B4(H5O6)5,False,False,False,False,True,True,True,4.0,2.1525,12.70202732,,,,,,,,,,
R060324,Kidwellite,532,Processed,Kidwellite__R060324__Raman__532______Raman_Data_Processed__4f11ada1cff8c1a0f3db180a6d42.txt,True,Phosphate,NaFe^3+^_9+x_(PO_4_)_6_(OH)_11_·3H_2_O (x ≈ 0.33),NaFe^3+^_9+x_(PO_4_)_6_(OH)_11_·3H_2_O (x ≈ 0.33),NaFe9+x(PO4)6(OH)113H2O(x≈033),NaFe9+x(PO4)6(OH)113H2O(x≈033),False,False,False,False,True,False,False,15.0,,,,,,,,,,,,
R060148,Kimzeyite,532,Processed,Kimzeyite__R060148__Broad_Scan__532__0__unoriented__Raman_Data_Processed__6e32eb46050185e1c07842813b6e.txt,True,Silicate,Ca_3_Zr_2_(SiAl_2_)O_12_,Ca_3_Zr_2_(SiAl_2_)O_12_,Ca3Zr2(SiAl2)O12,Ca3Zr2Al2SiO12,False,False,False,False,False,True,True,5.0,1.8560000000000003,40.47368772,,,,,,,,,,
R040155,Kinoite,514,Processed,Kinoite__R040155__Raman__514______Raman_Data_Processed__b868668e8af6571110574e250832.txt,True,Silicate,Ca_2_Cu_2_Si_3_O_10_·2H_2_O,Ca_2_Cu_2_Si_3_O_10_·2H_2_O,Ca2Cu2Si3O102H2O,Ca2Cu2Si3H2O103,False,False,False,False,True,True,True,5.0,2.088,29.743367999999997,,,,,,,,,,
R070266,Kirschsteinite,532,Processed,Kirschsteinite__R070266__Raman__532______Raman_Data_Processed__289a32d9d43a9b846314f6e420e5.txt,True,Silicate,CaFe^2+^(SiO_4_),CaFe^2+^(SiO_4_),CaFe(SiO4),CaFeSiO4,False,False,False,False,False,True,True,4.0,2.0425,35.001975,,,,,,,,,,
R060157,Klebelsbergite,532,Processed,Klebelsbergite__R060157__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7428aa5d684d89596d97a461d1fb.txt,True,Sulfate,Sb^3+^_4_O_4_(SO_4_)(OH)_2_,Sb^3+^_4_O_4_(SO_4_)(OH)_2_,Sb4O4(SO4)(OH)2,Sb4H2SO10,False,False,False,False,False,True,True,4.0,2.5675,42.708085,3.3641000000000005,3.3641000000000005,3.3641000000000005,1.0,False,1.0,-1.782113832723676,-1.782113832723676,1.0,wide_gap_insulator
R250011,Konzettite,532,Processed,Konzettite__R250011__Broad_Scan__532__0__unoriented__Raman_Data_Processed__42a454d0fed6d2f5f978128ccf65.txt,True,Oxide,CaMn^4+^Te^6+^O_6_,CaMn^4+^Te^6+^O_6_,CaMnTeO6,CaMnTeO6,False,False,False,False,False,True,True,4.0,2.0225,59.65386125,,,,,,,,,,
R050214,Kornerupine,514,Processed,Kornerupine__R050214-3__Raman__514__0-000__depolarized__Raman_Data_Processed__106b86c42ac3c770389ab1b0fd62.txt,True,Silicate,"(Mg,Fe^2+^,Al,[box])_10_(Si,Al,B)_5_O_21_(OH,F)_2_","(Mg,Fe^2+^,Al,[box])_10_(Si,Al,B)_5_O_21_(OH,F)_2_","(Mg,Fe,Al,[box])10(Si,Al,B)5O21(OH,F)2","(Mg,Fe,Al,[box])10(Si,Al,B)5O21(OH,F)2",True,True,False,False,False,False,False,8.0,,,,,,,,,,,,
R050505,Kovdorskite,532,Processed,Kovdorskite__R050505__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7ea4556229d74fd0099f91f495b0.txt,True,Phosphate,Mg_2_(PO_4_)(OH)·3H_2_O,Mg_2_(PO_4_)(OH)·3H_2_O,Mg2(PO4)(OH)3H2O,Mg2PH5O8,False,False,False,False,True,True,True,4.0,2.285,18.0715255,,,,,,,,,,
R060579,Kovdorskite,532,Processed,Kovdorskite__R060579__Raman__532______Raman_Data_Processed__ab6235145facc27482213e2e2468.txt,True,Phosphate,Mg_2_(PO_4_)(OH)·3H_2_O,Mg_2_(PO_4_)(OH)·3H_2_O,Mg2(PO4)(OH)3H2O,Mg2PH5O8,False,False,False,False,True,True,True,4.0,2.285,18.0715255,,,,,,,,,,
R050604,Krohnkite,532,Processed,Krohnkite__R050604__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3773a83113a7afde6240b6a54f48.txt,True,Sulfate,Na_2_Cu(SO_4_)_2_·2H_2_O,Na_2_Cu(SO_4_)_2_·2H_2_O,Na2Cu(SO4)22H2O,Na2CuH2S22O89,False,False,False,False,True,True,True,5.0,2.21,27.121621855999997,,,,,,,,,,
R060111,Krohnkite,532,Processed,Krohnkite__R060111__Broad_Scan__532__0__unoriented__Raman_Data_Processed__278be85ec178cd5b6bc6f84281e0.txt,True,Sulfate,Na_2_Cu(SO_4_)_2_·2H_2_O,Na_2_Cu(SO_4_)_2_·2H_2_O,Na2Cu(SO4)22H2O,Na2CuH2S22O89,False,False,False,False,True,True,True,5.0,2.21,27.121621855999997,,,,,,,,,,
R050105,Kurnakovite,514,Processed,Kurnakovite__R050105-3__Raman__514__0-000__depolarized__Raman_Data_Processed__761131a966aa6ed391f680b9bec4.txt,True,Borate,MgB_3_O_3_(OH)_5_·5H_2_O,MgB_3_O_3_(OH)_5_·5H_2_O,MgB3O3(OH)55H2O,MgB3H57O59,False,False,False,False,True,True,True,4.0,2.2475,13.030835,,,,,,,,,,
R050393,Kurnakovite,532,Processed,Kurnakovite__R050393__Broad_Scan__532__0__unoriented__Raman_Data_Processed__8e1784cfd1fd9cda1a7dc961d938.txt,True,Borate,MgB_3_O_3_(OH)_5_·5H_2_O,MgB_3_O_3_(OH)_5_·5H_2_O,MgB3O3(OH)55H2O,MgB3H57O59,False,False,False,False,True,True,True,4.0,2.2475,13.030835,,,,,,,,,,
R060473,Kutnohorite,514,Processed,Kutnohorite__R060473-3__Raman__514__0-000__depolarized__Raman_Data_Processed__f947c27f6fa8e695baef61fddb0d.txt,True,Carbonate,CaMn^2+^(CO_3_)_2_,CaMn^2+^(CO_3_)_2_,CaMn(CO3)2,CaMn(CO3)2,False,False,False,False,False,True,True,4.0,2.135,30.75653625,,,,,,,,,,
R040119,Kyanite,514,Processed,Kyanite__R040119-3__Raman__514__0-000__depolarized__Raman_Data_Processed__d763f2180d68f958b47605d51f8f.txt,True,Silicate,Al_2_OSiO_4_,Al_2_OSiO_4_,Al2OSiO4,Al2SiO5,False,False,False,False,False,True,True,3.0,2.3166666666666664,23.688812866666666,5.4038,4.835500000000001,5.544199999999999,5.0,False,5.0,-3.2912664301562486,-3.3910881448437493,7.0,wide_gap_insulator
R050450,Kyanite,514,Processed,Kyanite__R050450-3__Raman__514__0-000__depolarized__Raman_Data_Processed__f119bacaec7277ade8fdd6f5bd56.txt,True,Silicate,Al_2_OSiO_4_,Al_2_OSiO_4_,Al2OSiO4,Al2SiO5,False,False,False,False,False,True,True,3.0,2.3166666666666664,23.688812866666666,5.4038,4.835500000000001,5.544199999999999,5.0,False,5.0,-3.2912664301562486,-3.3910881448437493,7.0,wide_gap_insulator
R070284,Lamprophyllite,785,Processed,Lamprophyllite__R070284__Broad_Scan__785__0__unoriented__Raman_Data_Processed__2c0d0a55ab8929644014decd15ce.txt,True,Silicate,(SrNa)Ti_2_Na_3_Ti(Si_2_O_7_)_2_O_2_(OH)_2_,(SrNa)Ti_2_Na_3_Ti(Si_2_O_7_)_2_O_2_(OH)_2_,(SrNa)Ti2Na3Ti(Si2O7)2O2(OH)2,Na4SrTi3Si4(HO9)2,False,False,False,False,False,True,True,6.0,1.8266666666666669,33.92826821333333,,,,,,,,,,
R050664,Langbanite,532,Processed,Langbanite__R050664__Broad_Scan__532__0__unoriented__Raman_Data_Processed__90edcaabf239401c05ca4cbf4a2c.txt,True,Silicate,Mn^2+^_4_Mn^3+^_9_Sb^5+^O_16_(SiO_4_)_2_,Mn^2+^_4_Mn^3+^_9_Sb^5+^O_16_(SiO_4_)_2_,Mn4Mn9SbO16(SiO4)2,Mn13Si2SbO24,False,False,False,False,False,True,True,4.0,2.235,55.19573625,0.1654000000000004,0.1654000000000004,0.1654000000000004,1.0,False,1.0,-2.2413955320203343,-2.2413955320203343,1.0,narrow_gap
R070285,Langbeinite,532,Processed,Langbeinite__R070285__Raman__532______Raman_Data_Processed__bb2b09099375a013ea6c08ce88ae.txt,True,Sulfate,K_2_Mg_2_(SO_4_)_3_,K_2_Mg_2_(SO_4_)_3_,K2Mg2(SO4)3,K2Mg2(SO4)3,False,False,False,False,False,True,True,4.0,2.0375,27.866925,5.544899999999999,5.544899999999999,5.544899999999999,1.0,False,1.0,-2.5102148063519745,-2.5102148063519745,1.0,wide_gap_insulator
R060090,Langite,532,Processed,Langite__R060090__Broad_Scan__532__0__unoriented__Raman_Data_Processed__82c3e2b506c80dc4378b5751e6f5.txt,True,Sulfate,Cu_4_(SO_4_)(OH)_6_·2H_2_O,Cu_4_(SO_4_)(OH)_6_·2H_2_O,Cu4(SO4)(OH)62H2O,Cu4H64SO67,False,False,False,False,True,True,True,4.0,2.5300000000000002,28.154584999999997,,,,,,,,,,
R060467,Lanthanite-(Nd),532,Processed,Lanthanite-(Nd)__R060467__Broad_Scan__532__0__unoriented__Raman_Data_Processed__146d378fb65415043938425de018.txt,True,Carbonate,Nd_2_(CO_3_)_3_·8H_2_O,Nd_2_(CO_3_)_3_·8H_2_O,Nd2(CO3)38H2O,Nd2H2C38O115,False,False,False,False,True,True,True,4.0,2.3324999999999996,43.31501,,,,,,,,,,
R060879,Larisaite,532,Processed,Larisaite__R060879__Raman__532______Raman_Data_Processed__d5e671c06097565765e9288c4d83.txt,True,Oxide,Na(H_3_O)(UO_2_)_3_(Se^4+^O_3_)_2_O_2_·4H_2_O,Na(H_3_O)(UO_2_)_3_(Se^4+^O_3_)_2_O_2_·4H_2_O,Na(H3O)(UO2)3(SeO3)2O24H2O,NaU3H5(SeO19)2,False,False,False,False,True,True,True,5.0,2.1,71.397203856,,,,,,,,,,
R060013,Laueite,532,Processed,Laueite__R060013__Raman__532______Raman_Data_Processed__33da525d7efbe5a631742849f2e2.txt,True,Phosphate,Mn^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_·8H_2_O,Mn^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_·8H_2_O,MnFe2(PO4)2(OH)28H2O,MnFe2P2H30O37,False,False,False,False,True,True,True,5.0,2.242,31.752829400000003,,,,,,,,,,
R040020,Laumontite,514,Processed,Laumontite__R040020-3__Raman__514__0-000__depolarized__Raman_Data_Processed__487fc221c68cbb981da4bfdc1969.txt,True,Silicate,CaAl_2_Si_4_O_12_·4H_2_O,CaAl_2_Si_4_O_12_·4H_2_O,CaAl2Si4O124H2O,CaAl2Si4H2O125,False,False,False,False,True,True,True,5.0,2.03,22.430475719999997,,,,,,,,,,
R050042,Lawsonite,514,Processed,Lawsonite__R050042-3__Raman__514__0-000__depolarized__Raman_Data_Processed__dcd67242b2a15bbf5ca143b62e42.txt,True,Silicate,CaAl_2_(Si_2_O_7_)(OH)_2_·H_2_O,CaAl_2_(Si_2_O_7_)(OH)_2_·H_2_O,CaAl2(Si2O7)(OH)2H2O,CaAl2Si2(H2O5)2,False,False,False,False,True,True,True,5.0,2.03,22.430475719999997,5.0625,5.0391,5.1385000000000005,3.0,False,3.0,-2.7700431060252617,-2.77359804010421,4.0,wide_gap_insulator
R050110,Lazulite,514,Processed,Lazulite__R050110-3__Raman__514__0-000__depolarized__Raman_Data_Processed__4c9431b0656f6a154b230c2af311.txt,True,Phosphate,MgAl_2_(PO_4_)_2_(OH)_2_,MgAl_2_(PO_4_)_2_(OH)_2_,MgAl2(PO4)2(OH)2,MgAl2P2(HO5)2,False,False,False,False,False,True,True,5.0,2.15,19.85352812,,,,,,,,,,
R050269,Lazulite,514,Processed,Lazulite__R050269-3__Raman__514__0-000__depolarized__Raman_Data_Processed__20f08da17854273659c59c178427.txt,True,Phosphate,MgAl_2_(PO_4_)_2_(OH)_2_,MgAl_2_(PO_4_)_2_(OH)_2_,MgAl2(PO4)2(OH)2,MgAl2P2(HO5)2,False,False,False,False,False,True,True,5.0,2.15,19.85352812,,,,,,,,,,
R060494,Lazulite,514,Processed,Lazulite__R060494-3__Raman__514__0-000__depolarized__Raman_Data_Processed__dc7785196cde4124ec011fff5047.txt,True,Phosphate,MgAl_2_(PO_4_)_2_(OH)_2_,MgAl_2_(PO_4_)_2_(OH)_2_,MgAl2(PO4)2(OH)2,MgAl2P2(HO5)2,False,False,False,False,False,True,True,5.0,2.15,19.85352812,,,,,,,,,,
R060047,Leadhillite,532,Processed,Leadhillite__R060047__Broad_Scan__532__0__unoriented__Raman_Data_Processed__17f6d770b10ac7ff2ff0491a83a3.txt,True,Carbonate,Pb_4_(SO_4_)(CO_3_)_2_(OH)_2_,Pb_4_(SO_4_)(CO_3_)_2_(OH)_2_,Pb4(SO4)(CO3)2(OH)2,H2Pb4C2SO12,False,False,False,False,False,True,True,5.0,2.6199999999999997,53.656608000000006,,,,,,,,,,
R040151,Legrandite,514,Processed,Legrandite__R040151-3__Raman__514__0-000__depolarized__Raman_Data_Processed__c755e38d38bc8ac6ae63e9bbc5b2.txt,True,Sulfate,Zn_2_(AsO_4_)(OH)·H_2_O,Zn_2_(AsO_4_)(OH)·H_2_O,Zn2(AsO4)(OH)H2O,Zn2As(HO2)3,False,False,False,False,True,True,True,4.0,2.3674999999999997,39.334485,2.31,2.31,2.31,1.0,False,1.0,-1.6390197788216667,-1.6390197788216667,1.0,semiconductor
R060219,Leifite,532,Processed,Leifite__R060219__Raman__532______Raman_Data_Processed__f8ea68178c8885d5a351a30660e8.txt,True,Silicate,"Na_7_Be_2_(Si_15_Al_3_)O_39_(F,OH)_2_","Na_7_Be_2_(Si_15_Al_3_)O_39_(F,OH)_2_","Na7Be2(Si15Al3)O39(F,OH)2",Na7Be22,False,True,False,False,False,True,False,2.0,1.25,16.00097564,,,,,,,,,,
R050211,Leightonite,532,Processed,Leightonite__R050211__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1eaccbce10421caca1e76173091a.txt,True,Sulfate,K_2_Ca_2_Cu(SO_4_)_4_·2H_2_O,K_2_Ca_2_Cu(SO_4_)_4_·2H_2_O,K2Ca2Cu(SO4)42H2O,K2Ca2CuH2S42O169,False,False,False,False,True,True,True,6.0,1.9900000000000002,31.96577333333333,,,,,,,,,,
R040011,Leiteite,514,Processed,Leiteite__R040011__Raman__514______Raman_Data_Processed__5338aca6daaf7c19074ccecb3bbe.txt,True,Oxide,ZnAs^3+^_2_O_4_,ZnAs^3+^_2_O_4_,ZnAs2O4,Zn(AsO2)2,False,False,False,False,False,True,True,3.0,2.4233333333333333,52.11000000000001,3.5391000000000004,3.5391000000000004,3.5391000000000004,1.0,False,1.0,-1.7051336703571427,-1.7051336703571427,1.0,wide_gap_insulator
R050454,Lepidocrocite,532,Processed,Lepidocrocite__R050454__Broad_Scan__532__0__unoriented__Raman_Data_Processed__cd99c98a601664eaf62c38b6f181.txt,True,Oxide,Fe^3+^O(OH),Fe^3+^O(OH),FeO(OH),FeHO2,False,False,False,False,False,True,True,3.0,2.4899999999999998,24.284113333333334,1.9287,1.2659000000000002,2.1185,16.0,False,16.0,-1.5920836994987495,-1.6895822215300005,26.0,semiconductor
R040107,Leucite,514,Processed,Leucite__R040107-3__Raman__514__0-000__depolarized__Raman_Data_Processed__73659901ea0639ac0f9270e3e4f6.txt,True,Silicate,K(AlSi_2_O_6_),K(AlSi_2_O_6_),K(AlSi2O6),KAl(SiO3)2,False,False,False,False,False,True,True,4.0,1.9425,27.541184649999998,4.833150000000001,4.755000000000001,4.911300000000001,2.0,False,2.0,-3.227147936175,-3.2385283718,2.0,wide_gap_insulator
R060300,Leucite,514,Processed,Leucite__R060300-3__Raman__514__0-000__depolarized__Raman_Data_Processed__6bb660ce00b5afe78446d845f466.txt,True,Silicate,K(AlSi_2_O_6_),K(AlSi_2_O_6_),K(AlSi2O6),KAl(SiO3)2,False,False,False,False,False,True,True,4.0,1.9425,27.541184649999998,4.833150000000001,4.755000000000001,4.911300000000001,2.0,False,2.0,-3.227147936175,-3.2385283718,2.0,wide_gap_insulator
R050004,Leucophanite,514,Processed,Leucophanite__R050004-3__Raman__514__0-000__depolarized__Raman_Data_Processed__56badc83aaab346710ef99b693d9.txt,True,Silicate,NaCaBeSi_2_O_6_F,NaCaBeSi_2_O_6_F,NaCaBeSi2O6F,NaCaBeSi2O6F,False,False,False,False,False,True,True,6.0,2.1366666666666667,22.527209079999995,5.2919,5.2919,5.2919,1.0,False,1.0,-3.3002474678075004,-3.3002474678075004,1.0,wide_gap_insulator
R060338,Leucophosphite,532,Processed,Leucophosphite__R060338__Raman__532______Raman_Data_Processed__1edd6e4634a1986caea78831c0ab.txt,True,Phosphate,KFe^3+^_2_(PO_4_)_2_(OH)·2H_2_O,KFe^3+^_2_(PO_4_)_2_(OH)·2H_2_O,KFe2(PO4)2(OH)2H2O,KFe2P2H4O11,False,False,False,False,True,True,True,5.0,2.096,28.584880399999996,,,,,,,,,,
R060201,Leucosphenite,532,Processed,Leucosphenite__R060201__Raman__532______Raman_Data_Processed__c9e80b02b3abae5371de58240dcc.txt,True,Silicate,Na_4_BaTi_2_B_2_Si_10_O_30_,Na_4_BaTi_2_B_2_Si_10_O_30_,Na4BaTi2B2Si10O30,BaNa4Ti2Si10(BO15)2,False,False,False,False,False,True,True,6.0,1.79,43.84661154666666,3.4841999999999995,3.4841999999999995,3.4841999999999995,1.0,False,1.0,-3.0855525796768704,-3.1759714451870744,2.0,wide_gap_insulator
R060021,Levyne-Na,514,Processed,Levyne-Na__R060021-3__Raman__514__0-000__depolarized__Raman_Data_Processed__1fbf75a836fe0e048dec851a02bd.txt,True,Silicate,Na_6_(Si_12_Al_6_)O_36_·18H_2_O,Na_6_(Si_12_Al_6_)O_36_·18H_2_O,Na6(Si12Al6)O3618H2O,Na6Al6Si12H2O3619,False,False,False,False,True,True,True,5.0,2.0160000000000005,19.012829576,,,,,,,,,,
R250079,Libbyite,785,Processed,Libbyite__R250079__Raman__785______Raman_Data_Processed__aa830e4709082fc4faeda68d54cb.txt,True,Sulfate,(NH_4_)_2_(Na_2_[box])[(UO_2_)_2_(SO_4_)_3_(H_2_O)]_2_·7H_2_O,(NH_4_)_2_(Na_2_[box])[(UO_2_)_2_(SO_4_)_3_(H_2_O)]_2_·7H_2_O,(NH4)2(Na2[box])[(UO2)2(SO4)3(H2O)]27H2O,(NH4)2(Na2[box])[(UO2)2(SO4)3(H2O)]27H2O,True,False,False,False,True,False,False,6.0,,,,,,,,,,,,
R050147,Libethenite,514,Processed,Libethenite__R050147__Raman__514______Raman_Data_Processed__343aff85fff4786f98378621d7b4.txt,True,Phosphate,Cu_2_(PO_4_)(OH),Cu_2_(PO_4_)(OH),Cu2(PO4)(OH),Cu2PHO5,False,False,False,False,False,True,True,4.0,2.4325,27.8817755,0.0,0.0,0.0,2.0,True,2.0,-1.6824641091125394,-1.6871829541125396,2.0,metal_like
R060357,LibyanDesertglass,532,Processed,LibyanDesertglass__R060357__Raman__532______Raman_Data_Processed__1ac8271b950ae9c5dad62e75aebb.txt,True,Unknown,,,,,False,False,False,False,False,False,False,2.0,,,,,,,,,,,,
R050662,Liebigite,532,Processed,Liebigite__R050662__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7574159fea6bcbc7bee531b450fa.txt,True,Carbonate,Ca_2_(UO_2_)(CO_3_)_3_·11H_2_O,Ca_2_(UO_2_)(CO_3_)_3_·11H_2_O,Ca2(UO2)(CO3)311H2O,Ca2UH2C311O936,False,False,False,False,True,True,True,5.0,2.114,61.424989999999994,,,,,,,,,,
R060130,Linarite,532,Processed,Linarite__R060130__Broad_Scan__532__0__unoriented__Raman_Data_Processed__538b7e2bf9729bd50c1228e0913e.txt,True,Sulfate,CuPb(SO_4_)(OH)_2_,CuPb(SO_4_)(OH)_2_,CuPb(SO4)(OH)2,CuH2PbSO6,False,False,False,False,False,True,True,5.0,2.4899999999999998,63.963668,0.4256000000000002,0.4256000000000002,0.4256000000000002,1.0,False,1.0,-1.6350661762547731,-1.6350661762547731,1.0,narrow_gap
R060472,Linarite,532,Processed,Linarite__R060472__Broad_Scan__532__0__unoriented__Raman_Data_Processed__a6b7303a0c780bdebbf1febf6cc6.txt,True,Sulfate,CuPb(SO_4_)(OH)_2_,CuPb(SO_4_)(OH)_2_,CuPb(SO4)(OH)2,CuH2PbSO6,False,False,False,False,False,True,True,5.0,2.4899999999999998,63.963668,0.4256000000000002,0.4256000000000002,0.4256000000000002,1.0,False,1.0,-1.6350661762547731,-1.6350661762547731,1.0,narrow_gap
R050213,Lindgrenite,532,Processed,Lindgrenite__R050213__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3895888ee997322fa4871a774682.txt,True,Halide,Cu_3_(Mo^6+^O_4_)_2_(OH)_2_,Cu_3_(Mo^6+^O_4_)_2_(OH)_2_,Cu3(MoO4)2(OH)2,Cu3Mo2(HO5)2,False,False,False,False,False,True,True,4.0,2.425,44.123335,0.2264999999999999,0.2079999999999999,0.3081,3.0,False,3.0,-1.497174141161176,-1.5016053417494115,3.0,narrow_gap
R060241,Lindgrenite,780,Processed,Lindgrenite__R060241__Broad_Scan__780__0__unoriented__Raman_Data_Processed__33605cb37e392a6792632187260e.txt,True,Oxide,Cu_3_(Mo^6+^O_4_)_2_(OH)_2_,Cu_3_(Mo^6+^O_4_)_2_(OH)_2_,Cu3(MoO4)2(OH)2,Cu3Mo2(HO5)2,False,False,False,False,False,True,True,4.0,2.425,44.123335,0.2264999999999999,0.2079999999999999,0.3081,3.0,False,3.0,-1.497174141161176,-1.5016053417494115,3.0,narrow_gap
R050535,Liroconite,532,Processed,Liroconite__R050535__Broad_Scan__532__0__unoriented__Raman_Data_Processed__4d01027c4db63dbf59ca7ae20105.txt,True,Sulfate,Cu_2_Al(AsO_4_)(OH)_4_·4H_2_O,Cu_2_Al(AsO_4_)(OH)_4_·4H_2_O,Cu2Al(AsO4)(OH)44H2O,AlCu2AsH46O49,False,False,False,False,True,True,True,5.0,2.2659999999999996,36.49129572,,,,,,,,,,
