rruff_id,mineral_name,laser_nm,data_type,source_file,has_xrd,chemical_family,original_formula,display_formula_clean,normalized_formula,reduced_formula,has_vacancy_symbol,has_mixed_occupancy,has_variable_formula,has_html_tag,has_hydrate,formula_parse_success,eligible_for_matbench_matching,n_elements,avg_electronegativity,avg_atomic_mass,band_gap_eV,band_gap_min_eV,band_gap_max_eV,band_gap_match_count,is_metal,is_metal_match_count,formation_energy,formation_energy_min,formation_energy_match_count,band_gap_class
R040114,Magnesite,514,Processed,Magnesite__R040114-3__Raman__514__0-000__depolarized__Raman_Data_Processed__15b1a4d57029143b98ef7d59d53e.txt,True,Carbonate,Mg(CO_3_),Mg(CO_3_),Mg(CO3),MgCO3,False,False,False,False,False,True,True,3.0,2.433333333333333,17.438366666666667,4.9603,4.9603,4.9603,1.0,False,1.0,-2.2729306685,-2.4622141275,2.0,wide_gap_insulator
R050443,Magnesite,514,Processed,Magnesite__R050443-3__Raman__514__0-000__depolarized__Raman_Data_Processed__02599f9175038db8fa1a666e8446.txt,True,Carbonate,Mg(CO_3_),Mg(CO_3_),Mg(CO3),MgCO3,False,False,False,False,False,True,True,3.0,2.433333333333333,17.438366666666667,4.9603,4.9603,4.9603,1.0,False,1.0,-2.2729306685,-2.4622141275,2.0,wide_gap_insulator
R050676,Magnesite,514,Processed,Magnesite__R050676-3__Raman__514__0-000__depolarized__Raman_Data_Processed__65a9a76a18a4ce35071fd8d77353.txt,True,Carbonate,Mg(CO_3_),Mg(CO_3_),Mg(CO3),MgCO3,False,False,False,False,False,True,True,3.0,2.433333333333333,17.438366666666667,4.9603,4.9603,4.9603,1.0,False,1.0,-2.2729306685,-2.4622141275,2.0,wide_gap_insulator
R060191,Magnetite,514,Processed,Magnetite__R060191-3__Raman__514__0-000__depolarized__Raman_Data_Processed__e54d1f5d15b7f5f3a1f3b5540900.txt,True,Oxide,Fe^2+^Fe^3+^_2_O_4_,Fe^2+^Fe^3+^_2_O_4_,FeFe2O4,Fe3O4,False,False,False,False,False,True,True,2.0,2.635,35.9222,0.5663999999999998,0.0,0.9833000000000004,19.0,False,19.0,-1.775618579107142,-1.84005894,24.0,narrow_gap
R060222,Magnetite,514,Processed,Magnetite__R060222-3__Raman__514__0-000__depolarized__Raman_Data_Processed__7e99995c35c3c179f59163552c92.txt,False,Oxide,Fe^2+^Fe^3+^_2_O_4_,Fe^2+^Fe^3+^_2_O_4_,FeFe2O4,Fe3O4,False,False,False,False,False,True,True,2.0,2.635,35.9222,0.5663999999999998,0.0,0.9833000000000004,19.0,False,19.0,-1.775618579107142,-1.84005894,24.0,narrow_gap
R060656,Magnetite,514,Processed,Magnetite__R060656-3__Raman__514__0-000__depolarized__Raman_Data_Processed__a189d175db48c63cc424f28ef273.txt,True,Oxide,Fe^2+^Fe^3+^_2_O_4_,Fe^2+^Fe^3+^_2_O_4_,FeFe2O4,Fe3O4,False,False,False,False,False,True,True,2.0,2.635,35.9222,0.5663999999999998,0.0,0.9833000000000004,19.0,False,19.0,-1.775618579107142,-1.84005894,24.0,narrow_gap
R061111,Magnetite,532,Processed,Magnetite__R061111__Raman__532______Raman_Data_Processed__a38e1bf81663251049008d5b50fd.txt,False,Oxide,Fe^2+^Fe^3+^_2_O_4_,Fe^2+^Fe^3+^_2_O_4_,FeFe2O4,Fe3O4,False,False,False,False,False,True,True,2.0,2.635,35.9222,0.5663999999999998,0.0,0.9833000000000004,19.0,False,19.0,-1.775618579107142,-1.84005894,24.0,narrow_gap
R080025,Magnetite,532,Processed,Magnetite__R080025__Raman__532______Raman_Data_Processed__9662607d14ddefafcc25320dcc21.txt,True,Oxide,Fe^2+^Fe^3+^_2_O_4_,Fe^2+^Fe^3+^_2_O_4_,FeFe2O4,Fe3O4,False,False,False,False,False,True,True,2.0,2.635,35.9222,0.5663999999999998,0.0,0.9833000000000004,19.0,False,19.0,-1.775618579107142,-1.84005894,24.0,narrow_gap
R140861,Magnetite,532,Processed,Magnetite__R140861__Broad_Scan__532__0__unoriented__Raman_Data_Processed__0ed82076e63a3da95cc66587f76b.txt,False,Oxide,Fe^2+^Fe^3+^_2_O_4_,Fe^2+^Fe^3+^_2_O_4_,FeFe2O4,Fe3O4,False,False,False,False,False,True,True,2.0,2.635,35.9222,0.5663999999999998,0.0,0.9833000000000004,19.0,False,19.0,-1.775618579107142,-1.84005894,24.0,narrow_gap
R060074,Magnetoplumbite,532,Processed,Magnetoplumbite__R060074__Broad_Scan__532__0__unoriented__Raman_Data_Processed__df7bb2bbb69afb99c06019b48f71.txt,True,Oxide,PbFe^3+^_12_O_19_,PbFe^3+^_12_O_19_,PbFe12O19,Fe12PbO19,False,False,False,False,False,True,True,3.0,2.533333333333333,93.01479999999998,1.1308,1.1258999999999997,1.1357000000000004,2.0,False,2.0,-1.7973092205078123,-1.7978353198046877,2.0,narrow_gap
R050508,Malachite,532,Processed,Malachite__R050508__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e4f5ef7718aa0d6cf6b1d5b347c9.txt,True,Carbonate,Cu_2_(CO_3_)(OH)_2_,Cu_2_(CO_3_)(OH)_2_,Cu2(CO3)(OH)2,Cu2H2CO5,False,False,False,False,False,True,True,4.0,2.5225,23.14101,0.0,0.0,0.0,1.0,True,1.0,-1.2926149382239998,-1.2926149382239998,1.0,metal_like
R050531,Malachite,532,Processed,Malachite__R050531__Raman__532______Raman_Data_Processed__aa412db497347734d402173bb294.txt,True,Carbonate,Cu_2_(CO_3_)(OH)_2_,Cu_2_(CO_3_)(OH)_2_,Cu2(CO3)(OH)2,Cu2H2CO5,False,False,False,False,False,True,True,4.0,2.5225,23.14101,0.0,0.0,0.0,1.0,True,1.0,-1.2926149382239998,-1.2926149382239998,1.0,metal_like
R061106,Malayaite,532,Processed,Malayaite__R061106__Raman__532______Raman_Data_Processed__2037ac8651e2dfe172ef0ce9af99.txt,False,Silicate,CaSnO(SiO_4_),CaSnO(SiO_4_),CaSnO(SiO4),CaSiSnO5,False,False,False,False,False,True,True,4.0,2.075,50.718225000000004,3.343,3.2240999999999995,3.4619,2.0,False,2.0,-2.9511465751562485,-2.951334001406249,2.0,wide_gap_insulator
R061131,Malayaite,532,Processed,Malayaite__R061131__Raman__532______Raman_Data_Processed__6325cfaf92253008f0e33b2be853.txt,False,Silicate,CaSnO(SiO_4_),CaSnO(SiO_4_),CaSnO(SiO4),CaSiSnO5,False,False,False,False,False,True,True,4.0,2.075,50.718225000000004,3.343,3.2240999999999995,3.4619,2.0,False,2.0,-2.9511465751562485,-2.951334001406249,2.0,wide_gap_insulator
R080024,Malayaite,532,Processed,Malayaite__R080024__Raman__532______Raman_Data_Processed__1092d08e979eacb8e79f69ba1657.txt,False,Silicate,CaSnO(SiO_4_),CaSnO(SiO_4_),CaSnO(SiO4),CaSiSnO5,False,False,False,False,False,True,True,4.0,2.075,50.718225000000004,3.343,3.2240999999999995,3.4619,2.0,False,2.0,-2.9511465751562485,-2.951334001406249,2.0,wide_gap_insulator
R060693,Manaksite,532,Processed,Manaksite__R060693__Raman__532______Raman_Data_Processed__a9413007f13b04ff3f1012f13483.txt,False,Silicate,KNaMn^2+^Si_4_O_10_,KNaMn^2+^Si_4_O_10_,KNaMnSi4O10,KNaMn(Si2O5)2,False,False,False,False,False,True,True,5.0,1.7279999999999998,32.222202856,3.0188000000000006,3.0188000000000006,3.0188000000000006,1.0,False,1.0,-2.985287667144706,-2.985287667144706,1.0,wide_gap_insulator
R060827,Manganite,532,Processed,Manganite__R060827__Raman__532______Raman_Data_Processed__28216135cc1bba0c2a064413fb8a.txt,True,Oxide,Mn^3+^O(OH),Mn^3+^O(OH),MnO(OH),MnHO2,False,False,False,False,False,True,True,3.0,2.396666666666667,23.981795,0.5894500000000003,0.0,1.3787999999999998,8.0,False,8.0,-1.7525800750512501,-1.781110263645,8.0,narrow_gap
R070269,Manganite,532,Processed,Manganite__R070269__Raman__532______Raman_Data_Processed__d8b41a1ba418927424c9459e04cf.txt,False,Oxide,Mn^3+^O(OH),Mn^3+^O(OH),MnO(OH),MnHO2,False,False,False,False,False,True,True,3.0,2.396666666666667,23.981795,0.5894500000000003,0.0,1.3787999999999998,8.0,False,8.0,-1.7525800750512501,-1.781110263645,8.0,narrow_gap
R070593,Manganite,532,Processed,Manganite__R070593__Raman__532______Raman_Data_Processed__32fa9e2bbbd049d9cd1b9c73a7c6.txt,True,Halide,Mn^3+^O(OH),Mn^3+^O(OH),MnO(OH),MnHO2,False,False,False,False,False,True,True,3.0,2.396666666666667,23.981795,0.5894500000000003,0.0,1.3787999999999998,8.0,False,8.0,-1.7525800750512501,-1.781110263645,8.0,narrow_gap
R060695,Manganosite,785,Processed,Manganosite__R060695__Broad_Scan__785__0__unoriented__Raman_Data_Processed__826c78bbf72567b0318bb7af7a06.txt,False,Halide,MnO,MnO,MnO,MnO,False,False,False,False,False,True,True,2.0,2.495,35.4687225,0.8411499999999998,0.0,1.6822999999999997,2.0,False,2.0,-1.9694166886049995,-2.000449976104999,2.0,narrow_gap
R060757,Manganosite,532,Processed,Manganosite__R060757__Raman__532______Raman_Data_Processed__c25187d7dfe45cd5882f0ee8224c.txt,True,Oxide,MnO,MnO,MnO,MnO,False,False,False,False,False,True,True,2.0,2.495,35.4687225,0.8411499999999998,0.0,1.6822999999999997,2.0,False,2.0,-1.9694166886049995,-2.000449976104999,2.0,narrow_gap
R060379,Manjiroite,532,Processed,Manjiroite__R060379__Broad_Scan__532__0__unoriented__Raman_Data_Processed__aa59e1b515171e91149eeafa2c82.txt,True,Oxide,Na(Mn^4+^_7_Mn^3+^)O_16_,Na(Mn^4+^_7_Mn^3+^)O_16_,Na(Mn7Mn)O16,NaMn8O16,False,False,False,False,False,True,True,3.0,1.9733333333333334,31.309071426666666,0.0,0.0,0.0,3.0,True,3.0,-1.8845146755072009,-1.8851020521071995,3.0,metal_like
R060882,Marcasite,532,Processed,Marcasite__R060882__Raman__532______Raman_Data_Processed__337328f47cbf21693308fdcfe06d.txt,True,Sulfide,FeS_2_,FeS_2_,FeS2,FeS2,False,False,False,False,False,True,True,2.0,2.205,43.955,0.6666000000000007,0.4562000000000008,0.8770000000000007,2.0,False,2.0,-0.7016099743750004,-0.9484051510416668,8.0,narrow_gap
R060839,Margarite,532,Processed,Margarite__R060839__Raman__532______Raman_Data_Processed__140acf8319ded2f943fcf245948d.txt,True,Silicate,CaAl_2_Si_2_Al_2_O_10_(OH)_2_,CaAl_2_Si_2_Al_2_O_10_(OH)_2_,CaAl2Si2Al2O10(OH)2,CaAl4Si2(HO6)2,False,False,False,False,False,True,True,5.0,2.03,22.430475719999997,4.5346,4.5346,4.5346,1.0,False,1.0,-3.148507859154285,-3.148507859154285,1.0,wide_gap_insulator
R120111,Margarosanite,532,Processed,Margarosanite__R120111__Broad_Scan__532__0__unoriented__Raman_Data_Processed__9acabf9b2a435ae3560fe552ed38.txt,False,Silicate,Ca_2_PbSi_3_O_9_,Ca_2_PbSi_3_O_9_,Ca2PbSi3O9,Ca2Si3PbO9,False,False,False,False,False,True,True,4.0,2.1675,72.84072499999999,4.371,4.371,4.371,1.0,False,1.0,-3.1756520090833344,-3.1756520090833344,1.0,wide_gap_insulator
R040043,Marialite,514,Processed,Marialite__R040043-3__Raman__514__0-000__depolarized__Raman_Data_Processed__f8ccd83a81ff0f9970873721a147.txt,False,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R040113,Marialite,514,Processed,Marialite__R040113-3__Raman__514__0-000__depolarized__Raman_Data_Processed__5b9bc49e27ff7eb6582062923df4.txt,True,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R050123,Marialite,514,Processed,Marialite__R050123-3__Raman__514__0-000__depolarized__Raman_Data_Processed__951894dec3f7d354f223ff66538b.txt,True,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R060297,Marialite,514,Processed,Marialite__R060297-3__Raman__514__0-000__depolarized__Raman_Data_Processed__1fe56b1e2a484e73b66779b1cb28.txt,True,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R060458,Marialite,514,Processed,Marialite__R060458-3__Raman__514__0-000__depolarized__Raman_Data_Processed__152d3556f1e397b7745419895c9b.txt,True,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R060469,Marialite,514,Processed,Marialite__R060469-3__Raman__514__0-000__depolarized__Raman_Data_Processed__5b8bc36d2ab96c37fc674829463b.txt,True,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R060526,Marialite,514,Processed,Marialite__R060526-3__Raman__514__0-000__depolarized__Raman_Data_Processed__edb9290eb1df04c97e33c4ae86eb.txt,True,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R070689,Marialite,532,Processed,Marialite__R070689__Broad_Scan__532__0__unoriented__Raman_Data_Processed__cbba12141869c397fa99a0de650f.txt,True,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R100112,Marialite,532,Processed,Marialite__R100112__Broad_Scan__532__0__unoriented__Raman_Data_Processed__339331e4ef544d3d98c054d0be26.txt,False,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R100167,Marialite,532,Processed,Marialite__R100167__Raman__532______Raman_Data_Processed__1025eda16b197d4ef63b1ef02254.txt,False,Silicate,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,False,False,False,False,False,True,True,5.0,2.2079999999999997,25.901841576,4.5204,4.5204,4.5204,1.0,False,1.0,-3.1616630171526827,-3.1616630171526827,1.0,wide_gap_insulator
R070273,Maricite,532,Processed,Maricite__R070273__Raman__532______Raman_Data_Processed__c2fb5db31b2d2037846553b17995.txt,False,Phosphate,NaFe^2+^(PO_4_),NaFe^2+^(PO_4_),NaFe(PO4),NaFePO4,False,False,False,False,False,True,True,4.0,2.0975,31.45198282,3.5717499999999998,3.2918000000000003,3.8275,4.0,False,4.0,-2.4827900763775514,-2.487266826377552,4.0,wide_gap_insulator
R100030,Markascherite,780,Processed,Markascherite__R100030__Broad_Scan__780__0__unoriented__Raman_Data_Processed__76c3fc31594cd10d465b385286cc.txt,False,Halide,Cu_3_(MoO_4_)(OH)_4_,Cu_3_(MoO_4_)(OH)_4_,Cu3(MoO4)(OH)4,Cu3Mo(HO2)4,False,False,False,False,False,True,True,4.0,2.425,44.123335,0.0,0.0,0.0,1.0,True,1.0,-1.3173364057487502,-1.3173364057487502,1.0,metal_like
R060829,Marokite,532,Processed,Marokite__R060829__Raman__532______Raman_Data_Processed__7f1a74fb5b04c0590d919dffe2b3.txt,True,Halide,CaMn^3+^_2_O_4_,CaMn^3+^_2_O_4_,CaMn2O4,CaMn2O4,False,False,False,False,False,True,True,3.0,1.9966666666666668,37.00514833333333,0.6429,0.0,1.7035999999999998,17.0,False,17.0,-2.3873179936671427,-2.452579940988572,18.0,narrow_gap
R070275,Marokite,532,Processed,Marokite__R070275__Raman__532______Raman_Data_Processed__07cc8858e30ba4994ac5bab4542b.txt,False,Halide,CaMn^3+^_2_O_4_,CaMn^3+^_2_O_4_,CaMn2O4,CaMn2O4,False,False,False,False,False,True,True,3.0,1.9966666666666668,37.00514833333333,0.6429,0.0,1.7035999999999998,17.0,False,17.0,-2.3873179936671427,-2.452579940988572,18.0,narrow_gap
R100001,Marshite,532,Processed,Marshite__R100001__Raman__532______Raman_Data_Processed__50bd08a3770e2a74d17a1bcaaf9b.txt,False,Halide,CuI,CuI,CuI,CuI,False,False,False,False,False,True,True,2.0,2.2800000000000002,95.225235,1.1906500000000002,0.9427000000000004,1.6338,8.0,False,8.0,-0.14709614937499998,-0.1561950224999992,10.0,narrow_gap
R141119,Marsturite,532,Processed,Marsturite__R141119__Broad_Scan__532__0__unoriented__Raman_Data_Processed__ab819cebdaf44234dc546deead50.txt,False,Silicate,NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn3Si5O14(OH),NaCaMn3Si5HO15,False,False,False,False,False,True,True,6.0,1.8366666666666667,27.18310904666667,3.1029,3.1029,3.1029,1.0,False,1.0,-2.8776559363557683,-2.8776559363557683,1.0,wide_gap_insulator
R141122,Marsturite,532,Processed,Marsturite__R141122__Broad_Scan__532__0__unoriented__Raman_Data_Processed__b03f13dea2141a9e2e905c54de4c.txt,False,Silicate,NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn3Si5O14(OH),NaCaMn3Si5HO15,False,False,False,False,False,True,True,6.0,1.8366666666666667,27.18310904666667,3.1029,3.1029,3.1029,1.0,False,1.0,-2.8776559363557683,-2.8776559363557683,1.0,wide_gap_insulator
R141210,Marsturite,532,Processed,Marsturite__R141210__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1fe3e044978806eaa5975acafcf2.txt,False,Silicate,NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn^2+^_3_Si_5_O_14_(OH),NaCaMn3Si5O14(OH),NaCaMn3Si5HO15,False,False,False,False,False,True,True,6.0,1.8366666666666667,27.18310904666667,3.1029,3.1029,3.1029,1.0,False,1.0,-2.8776559363557683,-2.8776559363557683,1.0,wide_gap_insulator
R060640,Mascagnite,532,Processed,Mascagnite__R060640__Broad_Scan__532__0__unoriented__Raman_Data_Processed__8a187e4fd622eca043b51d42d98a.txt,False,Sulfate,(NH_4_)_2_(SO_4_),(NH_4_)_2_(SO_4_),(NH4)2(SO4),H8S(NO2)2,False,False,False,False,False,True,True,4.0,2.815,15.76976,4.94175,4.5135,5.072699999999999,4.0,False,4.0,-1.2116409052688342,-1.2231908950188342,4.0,wide_gap_insulator
R141105,Mascagnite,532,Processed,Mascagnite__R141105__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3e1fa53186991068402a6d1f1484.txt,False,Sulfate,(NH_4_)_2_(SO_4_),(NH_4_)_2_(SO_4_),(NH4)2(SO4),H8S(NO2)2,False,False,False,False,False,True,True,4.0,2.815,15.76976,4.94175,4.5135,5.072699999999999,4.0,False,4.0,-1.2116409052688342,-1.2231908950188342,4.0,wide_gap_insulator
R141117,Mascagnite,532,Processed,Mascagnite__R141117__Broad_Scan__532__0__unoriented__Raman_Data_Processed__a4db294b8e3cac3a9dbd8c5b1fc7.txt,False,Sulfate,(NH_4_)_2_(SO_4_),(NH_4_)_2_(SO_4_),(NH4)2(SO4),H8S(NO2)2,False,False,False,False,False,True,True,4.0,2.815,15.76976,4.94175,4.5135,5.072699999999999,4.0,False,4.0,-1.2116409052688342,-1.2231908950188342,4.0,wide_gap_insulator
R140538,Matlockite,532,Processed,Matlockite__R140538__Raman__532______Raman_Data_Processed__bb0f67d02b7ee1d8516c7618e31f.txt,False,Halide,PbClF,PbClF,PbClF,PbClF,False,False,False,False,False,True,True,3.0,3.1566666666666667,87.2171344,3.4652,3.4652,3.4652,1.0,False,1.0,-1.9967579414833332,-2.1468155331500003,3.0,wide_gap_insulator
R250097,Matthiasweilite,532,Processed,Matthiasweilite__R250097__Raman__532______Raman_Data_Processed__0729862ffff266dec63ede693e37.txt,True,Oxide,PbTe^4+^O_3_,PbTe^4+^O_3_,PbTeO3,TePbO3,False,False,False,False,False,True,True,3.0,2.623333333333333,116.93313333333332,2.85755,2.6712,3.0439000000000003,2.0,False,2.0,-1.5628470379166668,-1.5642050950833333,2.0,semiconductor
R080011,Mawbyite,532,Processed,Mawbyite__R080011__Raman__532______Raman_Data_Processed__e7e892e93c8267d4263bbbb18f29.txt,False,Sulfate,PbFe^3+^_2_(AsO_4_)_2_(OH)_2_,PbFe^3+^_2_(AsO_4_)_2_(OH)_2_,PbFe2(AsO4)2(OH)2,Fe2As2H2PbO10,False,False,False,False,False,True,True,5.0,2.396,70.994788,2.0125,2.0125,2.0125,1.0,False,1.0,-1.7177736541023534,-1.7177736541023534,1.0,semiconductor
R060955,Maxwellite,532,Processed,Maxwellite__R060955__Raman__532______Raman_Data_Processed__8a2001f4b51faf8e99780ef1a550.txt,False,Sulfate,NaFe^3+^(AsO_4_)F,NaFe^3+^(AsO_4_)F,NaFe(AsO4)F,NaFeAsO4F,False,False,False,False,False,True,True,5.0,2.4720000000000004,37.750834496,2.2652,2.2652,2.2652,1.0,False,1.0,-2.1292370138987518,-2.1292370138987518,1.0,semiconductor
R130098,Medaite,532,Processed,Medaite__R130098__Raman__532______Raman_Data_Processed__5c81327dff8fc8fd38cf792ec464.txt,False,Silicate,Mn^2+^_6_V^5+^Si_5_O_18_(OH),Mn^2+^_6_V^5+^Si_5_O_18_(OH),Mn6VSi5O18(OH),Mn6VSi5HO19,False,False,False,False,False,True,True,5.0,2.1439999999999997,30.194477,1.8619,1.8619,1.8619,1.0,False,1.0,-2.662988521113437,-2.662988521113437,1.0,semiconductor
R050669,Mendipite,532,Processed,Mendipite__R050669__Broad_Scan__532__0__unoriented__Raman_Data_Processed__10b2d37177f5c7dd1a8c19803c15.txt,True,Halide,Pb_3_O_2_Cl_2_,Pb_3_O_2_Cl_2_,Pb3O2Cl2,Pb3(ClO)2,False,False,False,False,False,True,True,3.0,2.9766666666666666,86.21746666666667,2.4274,2.4274,2.4274,1.0,False,1.0,-1.5728233148599997,-1.5728233148599997,1.0,semiconductor
R070072,Mercallite,785,Processed,Mercallite__R070072__Broad_Scan__785__0__unoriented__Raman_Data_Processed__c256ba17f3c0309b4bcef9b6a49f.txt,False,Sulfate,KH(SO_4_),KH(SO_4_),KH(SO4),KHSO4,False,False,False,False,False,True,True,4.0,2.26,22.042659999999998,5.2537,5.0768,5.4306,2.0,False,2.0,-2.068624642418928,-2.0904405414367853,3.0,wide_gap_insulator
R070277,Mercury,532,Processed,Mercury__R070277__Raman__532______Raman_Data_Processed__46e0d91b0b53737e35bb2b91f0ad.txt,False,Elemental/Native,Hg,Hg,Hg,Hg,False,False,False,False,False,True,True,1.0,2.0,200.59,0.0561999999999999,0.0,1.7473999999999998,21.0,False,21.0,0.00752573,0.0,21.0,metal_like
R150063,Merrillite,532,Processed,Merrillite__R150063__Raman__532______Raman_Data_Processed__325c7335381f38465963d5d821fa.txt,False,Phosphate,Ca_9_NaMg(PO_4_)_7_,Ca_9_NaMg(PO_4_)_7_,Ca9NaMg(PO4)7,NaCa9Mg(PO4)7,False,False,False,False,False,True,True,5.0,1.7739999999999998,26.869186256,5.1503,5.1503,5.1503,1.0,False,1.0,-3.2903943151086965,-3.2903943151086965,1.0,wide_gap_insulator
R070195,Merwinite,532,Processed,Merwinite__R070195__Raman__532______Raman_Data_Processed__c0b7528061c10e24a56a7d451867.txt,True,Silicate,Ca_3_Mg(SiO_4_)_2_,Ca_3_Mg(SiO_4_)_2_,Ca3Mg(SiO4)2,Ca3Mg(SiO4)2,False,False,False,False,False,True,True,4.0,1.9125,27.116975,4.3512,3.8228,4.8796,2.0,False,2.0,-3.3629776749107148,-3.394934086607143,2.0,wide_gap_insulator
R130694,Metaborite,532,Processed,Metaborite__R130694__Broad_Scan__532__0__unoriented__Raman_Data_Processed__2cd4095f2a5c29488369f870f91a.txt,False,Borate,HBO_2_,HBO_2_,HBO2,BHO2,False,False,False,False,False,True,True,3.0,2.56,9.27278,6.2921,6.0887,7.0739,3.0,False,3.0,-2.3061647877800007,-2.308690234238334,3.0,wide_gap_insulator
R060950,Metacinnabar,532,Processed,Metacinnabar__R060950__Raman__532______Raman_Data_Processed__9434d1b0d8648fed510914fffd24.txt,False,Halide,HgS,HgS,HgS,HgS,False,False,False,False,False,True,True,2.0,2.29,116.3275,0.84315,0.0,1.7068,4.0,False,4.0,-0.45614442203125,-0.4641677720312498,5.0,narrow_gap
R060624,Metamunirite,532,Processed,Metamunirite__R060624__Broad_Scan__532__0__unoriented__Raman_Data_Processed__ef45fd6cb491db48a22f3cee82a7.txt,False,Halide,NaV^5+^O_3_,NaV^5+^O_3_,NaVO3,NaVO3,False,False,False,False,False,True,True,3.0,2.0,29.976889759999995,3.2064000000000004,0.2251999999999996,3.2338000000000005,5.0,False,5.0,-2.35024276475,-2.3927133817500006,5.0,wide_gap_insulator
R060755,Metastibnite,785,Processed,Metastibnite__R060755__Broad_Scan__785__0__unoriented__Raman_Data_Processed__54ce52da5e159885cb177f76b61a.txt,True,Sulfide,Sb_2_S_3_,Sb_2_S_3_,Sb2S3,Sb2S3,False,False,False,False,False,True,True,2.0,2.315,76.9125,1.2867499999999996,1.2828,1.2906999999999993,2.0,False,2.0,-0.6512983249375004,-0.6516261724375007,2.0,narrow_gap
R250101,Metauroxite,532,Processed,Metauroxite__R250101__Raman__532______Raman_Data_Processed__dd05088ec79834a1365d7f74ef13.txt,True,Oxide,(UO_2_)_2_(C_2_O_4_)(OH)_2_(H_2_O)_2_,(UO_2_)_2_(C_2_O_4_)(OH)_2_(H_2_O)_2_,(UO2)2(C2O4)(OH)2(H2O)2,UH3CO6,False,False,False,False,False,True,True,4.0,2.3925,66.76173750000001,2.1383,2.1383,2.1383,1.0,False,1.0,-2.210360564282728,-2.210360564282728,1.0,semiconductor
