sample_id,source_dataset,raw_file_path,rruff_id,mineral_name,compound_name,original_formula,display_formula_clean,normalized_formula,reduced_formula,chemical_family,sub_family,elements,contains_transition_metal,contains_3d_transition_metal,contains_4d_transition_metal,contains_5d_transition_metal,is_mixture,mixture_components,has_variable_formula,has_vacancy_symbol,has_mixed_occupancy,has_html_tag,has_hydrate,formula_parse_success,eligible_for_matbench_matching,matbench_match_success,band_gap_eV,band_gap_class,is_metal,formation_energy,formation_energy_class,has_xrd,xrd_file_path,duplicate_rruff_id,duplicate_group_size,exclude_from_inorganic_main,quality_flags
R060191,RRUFF,Magnetite__R060191-3__Raman__514__0-000__depolarized__Raman_Data_Processed__e54d1f5d15b7f5f3a1f3b5540900.txt,R060191,Magnetite,Magnetite,Fe^2+^Fe^3+^_2_O_4_,Fe^2+^Fe^3+^_2_O_4_,FeFe2O4,Fe3O4,Oxide,,"Fe,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.5663999999999998,narrow_gap,False,-1.775618579107142,stable,True,Magnetite__R060191-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__e54d1f5d15b7f5f3a1f3b5540900.txt,True,16,False,
R060656,RRUFF,Magnetite__R060656-3__Raman__514__0-000__depolarized__Raman_Data_Processed__a189d175db48c63cc424f28ef273.txt,R060656,Magnetite,Magnetite,Fe^2+^Fe^3+^_2_O_4_,Fe^2+^Fe^3+^_2_O_4_,FeFe2O4,Fe3O4,Oxide,,"Fe,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.5663999999999998,narrow_gap,False,-1.775618579107142,stable,True,Magnetite__R060656-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__a189d175db48c63cc424f28ef273.txt,True,14,False,
R080025,RRUFF,Magnetite__R080025__Raman__532______Raman_Data_Processed__9662607d14ddefafcc25320dcc21.txt,R080025,Magnetite,Magnetite,Fe^2+^Fe^3+^_2_O_4_,Fe^2+^Fe^3+^_2_O_4_,FeFe2O4,Fe3O4,Oxide,,"Fe,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.5663999999999998,narrow_gap,False,-1.775618579107142,stable,True,Magnetite__R080025__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__9662607d14ddefafcc25320dcc21.txt,True,6,False,
R070334,RRUFF,Manganilvaite__R070334__Raman__532______Raman_Data_Processed__290aea39545b7b55110bbfd68881.txt,R070334,Manganilvaite,Manganilvaite,CaFe^2+^Fe^3+^Mn^2+^(Si_2_O_7_)O(OH),CaFe^2+^Fe^3+^Mn^2+^(Si_2_O_7_)O(OH),CaFeFeMn(Si2O7)O(OH),CaMnFe2Si2HO9,Silicate,,"Ca,Fe,H,Mn,O,Si",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Manganilvaite__R070334__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__290aea39545b7b55110bbfd68881.txt,True,6,False,
R060827,RRUFF,Manganite__R060827__Raman__532______Raman_Data_Processed__28216135cc1bba0c2a064413fb8a.txt,R060827,Manganite,Manganite,Mn^3+^O(OH),Mn^3+^O(OH),MnO(OH),MnHO2,Oxide,,"Fe,H,Mn,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.5894500000000003,narrow_gap,False,-1.75258007505125,stable,True,Manganite__R060827__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__28216135cc1bba0c2a064413fb8a.txt,True,6,False,
R070593,RRUFF,Manganite__R070593__Raman__532______Raman_Data_Processed__32fa9e2bbbd049d9cd1b9c73a7c6.txt,R070593,Manganite,Manganite,Mn^3+^O(OH),Mn^3+^O(OH),MnO(OH),MnHO2,Halide,,"Al,Ca,Cl,Cr,F,Fe,H,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.5894500000000003,narrow_gap,False,-1.75258007505125,stable,True,Manganite__R070593__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__32fa9e2bbbd049d9cd1b9c73a7c6.txt,True,6,False,
R050244,RRUFF,Mangano-mangani-ungarettiite__R050244__Raman__532______Raman_Data_Processed__42d7d9f693ec2a60bdc59b358f47.txt,R050244,Mangano-mangani-ungarettiite,Mangano-mangani-ungarettiite,NaNa_2_(Mn^2+^_2_Mn^3+^_3_)Si_8_O_22_O_2_,NaNa_2_(Mn^2+^_2_Mn^3+^_3_)Si_8_O_22_O_2_,NaNa2(Mn2Mn3)Si8O22O2,Na3Mn5(SiO3)8,Silicate,,"Mn,Na,O,Si",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Mangano-mangani-ungarettiite__R050244__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__42d7d9f693ec2a60bdc59b358f47.txt,True,5,False,
R060901,RRUFF,Manganoneptunite__R060901__Raman__532______Raman_Data_Processed__ace6b67fe4a85b372f9fefa47d44.txt,R060901,Manganoneptunite,Manganoneptunite,KNa_2_LiMn^2+^_2_Ti_2_Si_8_O_24_,KNa_2_LiMn^2+^_2_Ti_2_Si_8_O_24_,KNa2LiMn2Ti2Si8O24,KNa2LiTi2Mn2(SiO3)8,Silicate,,"Al,Ca,Cr,Fe,K,Li,Mg,Mn,Na,O,Si,Ti,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Manganoneptunite__R060901__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__ace6b67fe4a85b372f9fefa47d44.txt,True,6,False,
R060757,RRUFF,Manganosite__R060757__Raman__532______Raman_Data_Processed__c25187d7dfe45cd5882f0ee8224c.txt,R060757,Manganosite,Manganosite,MnO,MnO,MnO,MnO,Oxide,,"Cr,Mg,Mn,Na,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.8411499999999998,narrow_gap,False,-1.9694166886049995,stable,True,Manganosite__R060757__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__c25187d7dfe45cd5882f0ee8224c.txt,True,6,False,
R060409,RRUFF,Mansfieldite__R060409__Raman__532______Raman_Data_Processed__a55320107cd2758df15a56dc5744.txt,R060409,Mansfieldite,Mansfieldite,Al(AsO_4_)·2H_2_O,Al(AsO_4_)·2H_2_O,Al(AsO4)2H2O,AlAs2H2O9,Sulfate,,"Al,As,Ca,Cl,Cr,F,Fe,H,K,La,Mg,Mn,Na,O,P,S,Si",True,True,False,True,False,,False,False,False,False,True,True,True,False,,,,,,True,Mansfieldite__R060409__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__a55320107cd2758df15a56dc5744.txt,True,6,False,
R060839,RRUFF,Margarite__R060839__Raman__532______Raman_Data_Processed__140acf8319ded2f943fcf245948d.txt,R060839,Margarite,Margarite,CaAl_2_Si_2_Al_2_O_10_(OH)_2_,CaAl_2_Si_2_Al_2_O_10_(OH)_2_,CaAl2Si2Al2O10(OH)2,CaAl4Si2(HO6)2,Silicate,,"Al,Ca,Cr,F,Fe,H,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.5346,wide_gap_insulator,False,-3.148507859154285,highly_stable,True,Margarite__R060839__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__140acf8319ded2f943fcf245948d.txt,True,6,False,
R040113,RRUFF,Marialite__R040113-3__Raman__514__0-000__depolarized__Raman_Data_Processed__5b9bc49e27ff7eb6582062923df4.txt,R040113,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R040113-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__5b9bc49e27ff7eb6582062923df4.txt,True,23,False,
R050123,RRUFF,Marialite__R050123-3__Raman__514__0-000__depolarized__Raman_Data_Processed__951894dec3f7d354f223ff66538b.txt,R050123,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R050123-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__951894dec3f7d354f223ff66538b.txt,True,24,False,
R060297,RRUFF,Marialite__R060297-3__Raman__514__0-000__depolarized__Raman_Data_Processed__1fe56b1e2a484e73b66779b1cb28.txt,R060297,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R060297-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__1fe56b1e2a484e73b66779b1cb28.txt,True,24,False,
R060458,RRUFF,Marialite__R060458-3__Raman__514__0-000__depolarized__Raman_Data_Processed__152d3556f1e397b7745419895c9b.txt,R060458,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R060458-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__152d3556f1e397b7745419895c9b.txt,True,24,False,
R060469,RRUFF,Marialite__R060469-3__Raman__514__0-000__depolarized__Raman_Data_Processed__5b8bc36d2ab96c37fc674829463b.txt,R060469,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,Cl,Na,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R060469-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__5b8bc36d2ab96c37fc674829463b.txt,True,24,False,
R070689,RRUFF,Marialite__R070689__Broad_Scan__532__0__unoriented__Raman_Data_Processed__cbba12141869c397fa99a0de650f.txt,R070689,Marialite,Marialite,Na_4_Al_3_Si_9_O_24_Cl,Na_4_Al_3_Si_9_O_24_Cl,Na4Al3Si9O24Cl,Na4Al3Si9ClO24,Silicate,,"Al,C,Ca,Cl,Cr,F,Fe,K,Mg,Mn,Na,O,S,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.5204,wide_gap_insulator,False,-3.1616630171526827,highly_stable,True,Marialite__R070689__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__cbba12141869c397fa99a0de650f.txt,True,8,False,
R250108,RRUFF,Markeyite__R250108__Raman__532______Raman_Data_Processed__400bdc86ffef22cc77b1a71db09b.txt,R250108,Markeyite,Markeyite,Ca_9_(UO_2_)_4_(CO_3_)_13_·28H_2_O,Ca_9_(UO_2_)_4_(CO_3_)_13_·28H_2_O,Ca9(UO2)4(CO3)1328H2O,Ca9U4H2C1328O3993,Carbonate,,"C,Ca,H,O,U",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Markeyite__R250108__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__400bdc86ffef22cc77b1a71db09b.txt,True,3,False,
R060829,RRUFF,Marokite__R060829__Raman__532______Raman_Data_Processed__7f1a74fb5b04c0590d919dffe2b3.txt,R060829,Marokite,Marokite,CaMn^3+^_2_O_4_,CaMn^3+^_2_O_4_,CaMn2O4,CaMn2O4,Halide,,"Al,Ca,Cl,Cr,F,Fe,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.6429,narrow_gap,False,-2.3873179936671427,highly_stable,True,Marokite__R060829__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__7f1a74fb5b04c0590d919dffe2b3.txt,True,6,False,
R040169,RRUFF,Meionite__R040169-3__Raman__514__0-000__depolarized__Raman_Data_Processed__13227cef10c252c22dd7b667c16e.txt,R040169,Meionite,Meionite,Ca_4_Al_6_Si_6_O_24_(CO_3_),Ca_4_Al_6_Si_6_O_24_(CO_3_),Ca4Al6Si6O24(CO3),Ca4Al6Si6CO27,Silicate,,"Al,C,Ca,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Meionite__R040169-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__13227cef10c252c22dd7b667c16e.txt,True,24,False,
R250099,RRUFF,Meitnerite__R250099__Raman__785______Raman_Data_Processed__aa931256355f2abd6452796ab1aa.txt,R250099,Meitnerite,Meitnerite,(NH_4_)(UO_2_)(SO_4_)(OH)·2H_2_O,(NH_4_)(UO_2_)(SO_4_)(OH)·2H_2_O,(NH4)(UO2)(SO4)(OH)2H2O,UH8SNO9,Sulfate,,"H,N,O,S,U",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Meitnerite__R250099__Xray_Data_XY__785______Xray_Data_XY_Data_Processed__aa931256355f2abd6452796ab1aa.txt,True,2,False,
R050555,RRUFF,Melanovanadite__R050555__Broad_Scan__532__0__unoriented__Raman_Data_Processed__07058e233dfa48beb5b76676399e.txt,R050555,Melanovanadite,Melanovanadite,"Ca(V^5+^,V^4+^)_4_O_10_·5H_2_O","Ca(V^5+^,V^4+^)_4_O_10_·5H_2_O","Ca(V,V)4O105H2O",Ca2HO53,Oxide,,"Ca,H,O,V",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Melanovanadite__R050555__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__07058e233dfa48beb5b76676399e.txt,True,8,False,
R060131,RRUFF,Melanovanadite__R060131__Broad_Scan__532__0__unoriented__Raman_Data_Processed__6c18dbb7b05017a9a5b80639f2ff.txt,R060131,Melanovanadite,Melanovanadite,"Ca(V^5+^,V^4+^)_4_O_10_·5H_2_O","Ca(V^5+^,V^4+^)_4_O_10_·5H_2_O","Ca(V,V)4O105H2O",Ca2HO53,Oxide,,"Ca,H,O,V",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Melanovanadite__R060131__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__6c18dbb7b05017a9a5b80639f2ff.txt,True,8,False,
R060786,RRUFF,Meliphanite__R060786__Raman__532______Raman_Data_Processed__1d65aed41e51754907c701906cf8.txt,R060786,Meliphanite,Meliphanite,"Ca_4_(Na,Ca)_4_Be_4_AlSi_7_O_24_(F,O)_4_","Ca_4_(Na,Ca)_4_Be_4_AlSi_7_O_24_(F,O)_4_","Ca4(Na,Ca)4Be4AlSi7O24(F,O)4",Ca44Be4AlSi7O244,Silicate,,"Al,Be,Ca,F,Na,O,Si",False,False,False,False,False,,False,False,True,False,False,True,False,False,,,,,,True,Meliphanite__R060786__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__1d65aed41e51754907c701906cf8.txt,True,5,False,
R070574,RRUFF,Mellite__R070574__Raman__532______Raman_Data_Processed__af4259b05b97feb29f2c5f3a432c.txt,R070574,Mellite,Mellite,Al_2_C_6_(COO)_6_·16H_2_O,Al_2_C_6_(COO)_6_·16H_2_O,Al2C6(COO)616H2O,Al2H2C622O1233,Oxide,,"Al,C,Cr,Fe,H,O",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Mellite__R070574__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__af4259b05b97feb29f2c5f3a432c.txt,True,6,False,
R050669,RRUFF,Mendipite__R050669__Broad_Scan__532__0__unoriented__Raman_Data_Processed__10b2d37177f5c7dd1a8c19803c15.txt,R050669,Mendipite,Mendipite,Pb_3_O_2_Cl_2_,Pb_3_O_2_Cl_2_,Pb3O2Cl2,Pb3(ClO)2,Halide,,"Cl,Cu,Fe,O,Pb,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.4274,semiconductor,False,-1.5728233148599997,stable,True,Mendipite__R050669__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__10b2d37177f5c7dd1a8c19803c15.txt,True,8,False,
R070195,RRUFF,Merwinite__R070195__Raman__532______Raman_Data_Processed__c0b7528061c10e24a56a7d451867.txt,R070195,Merwinite,Merwinite,Ca_3_Mg(SiO_4_)_2_,Ca_3_Mg(SiO_4_)_2_,Ca3Mg(SiO4)2,Ca3Mg(SiO4)2,Silicate,,"Al,Ca,Cr,Fe,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.3512,wide_gap_insulator,False,-3.3629776749107148,highly_stable,True,Merwinite__R070195__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__c0b7528061c10e24a56a7d451867.txt,True,6,False,
R040139,RRUFF,Mesolite__R040139-3__Raman__514__0-000__depolarized__Raman_Data_Processed__96f59b1a3071ed142fb03d7c714b.txt,R040139,Mesolite,Mesolite,Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O,Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O,Na2Ca2(Si9Al6)O308H2O,Na2Ca2Al6Si9H2O309,Silicate,,"Al,Ca,H,Na,O,Si",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Mesolite__R040139-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__96f59b1a3071ed142fb03d7c714b.txt,True,24,False,
R040140,RRUFF,Mesolite__R040140__Raman__514______Raman_Data_Processed__7aa919175c1ab5190f95d8bc3737.txt,R040140,Mesolite,Mesolite,Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O,Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O,Na2Ca2(Si9Al6)O308H2O,Na2Ca2Al6Si9H2O309,Silicate,,"Al,Ca,H,Na,O,Si",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Mesolite__R040140__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__7aa919175c1ab5190f95d8bc3737.txt,True,8,False,
R050013,RRUFF,Mesolite__R050013-3__Raman__514__0-000__depolarized__Raman_Data_Processed__e2a64e29529e3412ab446f40f08b.txt,R050013,Mesolite,Mesolite,Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O,Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O,Na2Ca2(Si9Al6)O308H2O,Na2Ca2Al6Si9H2O309,Silicate,,"Al,Ca,Cr,F,Fe,H,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Mesolite__R050013-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__e2a64e29529e3412ab446f40f08b.txt,True,30,False,
R060476,RRUFF,Meta-autunite__R060476__Broad_Scan__532__0__unoriented__Raman_Data_Processed__43e83bae3aefc44e854923000133.txt,R060476,Meta-autunite,Meta-autunite,Ca(UO_2_)_2_(PO_4_)_2_·6H_2_O,Ca(UO_2_)_2_(PO_4_)_2_·6H_2_O,Ca(UO2)2(PO4)26H2O,CaU2P26H2O109,Phosphate,,"Ba,Ca,Cl,F,H,O,P,Sr,U",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Meta-autunite__R060476__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__43e83bae3aefc44e854923000133.txt,True,6,False,
R060755,RRUFF,Metastibnite__R060755__Broad_Scan__785__0__unoriented__Raman_Data_Processed__54ce52da5e159885cb177f76b61a.txt,R060755,Metastibnite,Metastibnite,Sb_2_S_3_,Sb_2_S_3_,Sb2S3,Sb2S3,Sulfide,,"S,Sb",False,False,False,False,False,,False,False,False,False,False,True,True,True,1.2867499999999996,narrow_gap,False,-0.6512983249375004,stable,True,Metastibnite__R060755__Broad_Scan__785__0__unoriented__Xray_Data_XY_Data_Processed__54ce52da5e159885cb177f76b61a.txt,True,7,False,
R040171,RRUFF,Metatorbernite__R040171-3__Raman__514__0-000__depolarized__Raman_Data_Processed__3104408158457eef6713ca25153e.txt,R040171,Metatorbernite,Metatorbernite,Cu(UO_2_)_2_(PO_4_)_2_·8H_2_O,Cu(UO_2_)_2_(PO_4_)_2_·8H_2_O,Cu(UO2)2(PO4)28H2O,U2CuP28H2O117,Phosphate,,"Cu,H,O,P,U",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Metatorbernite__R040171-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__3104408158457eef6713ca25153e.txt,True,23,False,
R070686,RRUFF,Metatorbernite__R070686-3__Raman__514__0-000__depolarized__Raman_Data_Processed__6a92c4380e888339834c620f07df.txt,R070686,Metatorbernite,Metatorbernite,Cu(UO_2_)_2_(PO_4_)_2_·8H_2_O,Cu(UO_2_)_2_(PO_4_)_2_·8H_2_O,Cu(UO2)2(PO4)28H2O,U2CuP28H2O117,Phosphate,,"Cu,H,O,P,U",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Metatorbernite__R070686-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__6a92c4380e888339834c620f07df.txt,True,24,False,
R250101,RRUFF,Metauroxite__R250101__Raman__532______Raman_Data_Processed__dd05088ec79834a1365d7f74ef13.txt,R250101,Metauroxite,Metauroxite,(UO_2_)_2_(C_2_O_4_)(OH)_2_(H_2_O)_2_,(UO_2_)_2_(C_2_O_4_)(OH)_2_(H_2_O)_2_,(UO2)2(C2O4)(OH)2(H2O)2,UH3CO6,Oxide,,"C,H,O,U",False,False,False,False,False,,False,False,False,False,False,True,True,True,2.1383,semiconductor,False,-2.210360564282728,highly_stable,True,Metauroxite__R250101__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__dd05088ec79834a1365d7f74ef13.txt,True,3,False,
R050461,RRUFF,Metavariscite__R050461__Broad_Scan__532__0__unoriented__Raman_Data_Processed__bda423c04fe65fcbab08b93a2030.txt,R050461,Metavariscite,Metavariscite,Al(PO_4_)·2H_2_O,Al(PO_4_)·2H_2_O,Al(PO4)2H2O,AlP2H2O9,Phosphate,,"Al,H,O,P",False,False,False,False,False,,False,False,False,False,True,True,True,True,,,,-2.069906351864933,highly_stable,True,Metavariscite__R050461__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__bda423c04fe65fcbab08b93a2030.txt,True,8,False,
R050671,RRUFF,Meyerhofferite__R050671__Broad_Scan__532__0__unoriented__Raman_Data_Processed__0bd108317c2f8ed9a2da56ad2d68.txt,R050671,Meyerhofferite,Meyerhofferite,CaB_3_O_3_(OH)_5_·H_2_O,CaB_3_O_3_(OH)_5_·H_2_O,CaB3O3(OH)5H2O,CaB3H7O9,Borate,,"B,Ca,H,O",False,False,False,False,False,,False,False,False,False,True,True,True,True,5.4108,wide_gap_insulator,False,-2.1898632735795003,highly_stable,True,Meyerhofferite__R050671__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__0bd108317c2f8ed9a2da56ad2d68.txt,True,8,False,
R050440,RRUFF,Miargyrite__R050440__Broad_Scan__532__0__unoriented__Raman_Data_Processed__79738a4b0310ef64587950cb6931.txt,R050440,Miargyrite,Miargyrite,AgSbS_2_,AgSbS_2_,AgSbS2,AgSbS2,Sulfide,,"Ag,S,Sb",True,False,True,False,False,,False,False,False,False,False,True,True,True,1.3685000000000005,narrow_gap,False,-0.4632775882812501,marginally_stable,True,Miargyrite__R050440__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__79738a4b0310ef64587950cb6931.txt,True,8,False,
R050480,RRUFF,Miargyrite__R050480__Broad_Scan__532__0__unoriented__Raman_Data_Processed__0c219744c7cf465df1ac88b5b6b2.txt,R050480,Miargyrite,Miargyrite,AgSbS_2_,AgSbS_2_,AgSbS2,AgSbS2,Sulfide,,"Ag,S,Sb",True,False,True,False,False,,False,False,False,False,False,True,True,True,1.3685000000000005,narrow_gap,False,-0.4632775882812501,marginally_stable,True,Miargyrite__R050480__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__0c219744c7cf465df1ac88b5b6b2.txt,True,8,False,
R040154,RRUFF,Microcline__R040154-3__Raman__514__0-000__depolarized__Raman_Data_Processed__7ff1661c16df8f62b47e294d73e6.txt,R040154,Microcline,Microcline,K(AlSi_3_O_8_),K(AlSi_3_O_8_),K(AlSi3O8),KAlSi3O8,Silicate,,"Al,Ba,Ca,Cr,Fe,K,La,Na,O,Si",True,True,False,True,False,,False,False,False,False,False,True,True,True,4.9108,wide_gap_insulator,False,-3.2571979731153844,highly_stable,True,Microcline__R040154-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__7ff1661c16df8f62b47e294d73e6.txt,True,56,False,
R050054,RRUFF,Microcline__R050054-3__Raman__514__0-000__depolarized__Raman_Data_Processed__46beeb7b64059ab584a76526907e.txt,R050054,Microcline,Microcline,K(AlSi_3_O_8_),K(AlSi_3_O_8_),K(AlSi3O8),KAlSi3O8,Silicate,,"Al,K,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.9108,wide_gap_insulator,False,-3.2571979731153844,highly_stable,True,Microcline__R050054-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__46beeb7b64059ab584a76526907e.txt,True,56,False,
R050527,RRUFF,Mimetite__R050527-3__Raman__514__0-000__depolarized__Raman_Data_Processed__007997453b42dbb6b31ba60eedd7.txt,R050527,Mimetite,Mimetite,Pb_5_(AsO_4_)_3_Cl,Pb_5_(AsO_4_)_3_Cl,Pb5(AsO4)3Cl,As3Pb5ClO12,Sulfate,,"As,Cl,O,Pb",False,False,False,False,False,,False,False,False,False,False,True,True,True,3.10605,wide_gap_insulator,False,-1.765664803429047,stable,True,Mimetite__R050527-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__007997453b42dbb6b31ba60eedd7.txt,True,24,False,
R060920,RRUFF,Mimetite__R060920-3__Raman__514__0-000__depolarized__Raman_Data_Processed__8aafada4bddcdea0559c8256cb07.txt,R060920,Mimetite,Mimetite,Pb_5_(AsO_4_)_3_Cl,Pb_5_(AsO_4_)_3_Cl,Pb5(AsO4)3Cl,As3Pb5ClO12,Sulfate,,"As,Cl,O,Pb",False,False,False,False,False,,False,False,False,False,False,True,True,True,3.10605,wide_gap_insulator,False,-1.765664803429047,stable,True,Mimetite__R060920-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__8aafada4bddcdea0559c8256cb07.txt,True,21,False,
R050426,RRUFF,Minium__R050426__Raman__532______Raman_Data_Processed__93044fe681481e8941c20b766d6c.txt,R050426,Minium,Minium,Pb^2+^_2_Pb^4+^O_4_,Pb^2+^_2_Pb^4+^O_4_,Pb2PbO4,Pb3O4,Oxide,,"O,Pb",False,False,False,False,False,,False,False,False,False,False,True,True,True,1.1583,narrow_gap,False,-1.4605975499999997,stable,True,Minium__R050426__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__93044fe681481e8941c20b766d6c.txt,True,6,False,
